id_solicitante,produto_solicitado,dia_vencimento,forma_envio_solicitacao,tipo_endereco,sexo,idade,estado_civil,qtde_dependentes,grau_instrucao,nacionalidade,estado_onde_nasceu,estado_onde_reside,possui_telefone_residencial,codigo_area_telefone_residencial,tipo_residencia,meses_na_residencia,possui_telefone_celular,possui_email,renda_mensal_regular,renda_extra,possui_cartao_visa,possui_cartao_mastercard,possui_cartao_diners,possui_cartao_amex,possui_outros_cartoes,qtde_contas_bancarias,qtde_contas_bancarias_especiais,valor_patrimonio_pessoal,possui_carro,vinculo_formal_com_empresa,estado_onde_trabalha,possui_telefone_trabalho,codigo_area_telefone_trabalho,meses_no_trabalho,profissao,ocupacao,profissao_companheiro,grau_instrucao_companheiro,local_onde_reside,local_onde_trabalha
21655,1,25,internet,1,F,39,2,0,0,1,SP,SP,Y,5,1.0,16.0,N,1,607.23,0.0,1,1,0,0,0,0,0,0.0,0,Y,SP,Y,5,0,9.0,2.0,,,985.0,985.0
21656,2,5,internet,1,F,38,2,0,0,1,MG,MG,Y,33,1.0,4.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,9.0,,371.0,371.0
21657,1,10,presencial,1,F,49,1,0,0,1,RJ,RJ,Y,20,1.0,49.0,N,0,400.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,244.0,244.0
21658,1,10,presencial,1,M,41,2,0,0,1,RS,RS,Y,58,1.0,25.0,N,1,742.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,5.0,0.0,0.0,962.0,962.0
21659,1,5,internet,1,M,31,2,0,0,1,RS,RS,Y,58,1.0,4.0,N,1,558.0,200.0,1,0,0,0,0,0,0,0.0,0,Y,RS,Y,58,0,9.0,2.0,,,960.0,960.0
21660,1,5,internet,1,F,40,1,0,0,1,PA,PA,Y,117,1.0,10.0,N,1,3330.0,0.0,1,0,0,0,0,0,0,0.0,0,Y,PA,Y,117,0,9.0,2.0,,,671.0,671.0
21661,1,10,internet,1,F,43,1,0,0,1,SP,SP,Y,16,1.0,9.0,N,1,430.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,190.0,190.0
21662,1,10,internet,1,M,43,2,0,0,1,BA,BA,Y,81,1.0,13.0,N,1,656.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,412.0,412.0
21663,1,10,internet,1,F,44,2,0,0,1,PA,PA,Y,117,1.0,25.0,N,1,365.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,670.0,670.0
21664,1,20,correio,1,M,36,1,0,0,1,BA,BA,Y,86,1.0,1.0,N,1,732.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,BA,Y,86,0,11.0,2.0,11.0,,440.0,440.0
21665,1,25,internet,1,F,23,1,0,0,1,AL,SP,Y,5,,3.0,N,1,1620.0,0.0,1,0,0,0,0,0,0,0.0,0,Y,SP,Y,5,0,9.0,2.0,,,485.0,485.0
21666,1,5,presencial,1,M,28,2,1,0,1,SP,SP,Y,18,1.0,8.0,N,0,1800.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,Y,18,0,9.0,5.0,0.0,0.0,133.0,133.0
21667,1,15,presencial,1,F,59,2,0,0,1,PB,PB,N, ,1.0,32.0,N,1,1201.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,2.0,4.0,0.0,0.0,581.0,581.0
21668,1,15,internet,1,M,32,2,0,0,1,CE,CE,Y,107,1.0,10.0,N,1,425.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,607.0,607.0
21669,1,10,presencial,1,M,45,2,1,0,1,PR,PR,N, ,1.0,8.0,N,1,857.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,Y,40,0,9.0,2.0,9.0,3.0,837.0,837.0
21670,1,10,internet,1,M,24,2,0,0,1,SP,SP,Y,14,1.0,,N,1,550.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,144.0,144.0
21671,1,5,presencial,1,M,30,2,3,0,1,AL,ES,Y,25,2.0,1.0,N,0,400.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,299.0,299.0
21672,1,15,presencial,1,F,64,4,0,0,1,SP,SP,Y,18,1.0,6.0,N,1,500.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,1.0,0.0,0.0,134.0,134.0
21673,1,10,presencial,1,M,31,1,0,0,1,SP,SP,Y,5,1.0,30.0,N,0,762.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,Y,5,0,9.0,2.0,0.0,0.0,682.0,682.0
21674,1,15,presencial,1,M,44,2,1,0,1,PR,PR,Y,40,1.0,25.0,N,0,957.0,0.0,0,0,0,0,0,1,1,3000.0,1,Y,PR,Y,40,0,9.0,5.0,0.0,0.0,818.0,818.0
21675,1,10,presencial,1,F,38,1,1,0,1,RS,RS,Y,54,1.0,10.0,N,1,480.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,0.0,0.0,0.0,0.0,956.0,956.0
21676,1,10,internet,1,F,48,2,0,0,1,CE,CE,N, ,1.0,7.0,N,1,500.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,628.0,628.0
21677,1,5,internet,1,M,40,1,1,0,1,AP,AP,Y,123,5.0,40.0,N,1,1932.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,AP,Y,123,0,,2.0,,,689.0,689.0
21678,1,10,internet,1,F,40,2,0,0,1,SP,SP,Y,16,,,N,1,513.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,162.0,162.0
21679,1,20,internet,1,M,39,2,3,0,1,PR,RO,Y,77,1.0,20.0,N,1,700.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,2.0,,,789.0,789.0
21680,1,5,internet,1,F,78,4,0,0,1,PB,RN,Y,105,1.0,2.0,N,1,1002.0,0.0,1,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,591.0,591.0
21681,1,15,correio,1,M,48,2,0,0,1,RJ,RJ,Y,20,1.0,1.0,N,1,270.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,11.0,4.0,11.0,,262.0,262.0
21682,1,15,internet,1,F,51,2,0,0,1,MA,MA,Y,125,1.0,16.0,N,1,400.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,2.0,4.0,,,650.0,650.0
21683,2,10,presencial,1,F,36,2,0,0,1,PA,SP,N, ,1.0,1.0,N,1,1000.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,16.0,5.0,9.0,2.0,172.0,172.0
21684,1,5,presencial,1,F,25,2,2,0,0, ,CE,Y,107,1.0,0.0,N,1,1103.0,0.0,1,0,0,0,0,0,0,0.0,1,Y,CE,Y,107,0,9.0,2.0,11.0,0.0,616.0,616.0
21685,1,5,presencial,1,F,29,1,0,0,1,AC,AC,Y,76,1.0,5.0,N,0,2330.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,9.0,2.0,0.0,0.0,699.0,699.0
21686,2,10,internet,1,F,29,1,0,0,1,CE,CE,Y,112,1.0,1.0,N,1,530.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,630.0,630.0
21687,1,15,presencial,1,F,66,7,0,0,1,PR,MT,Y,73,1.0,4.0,N,0,350.0,350.0,0,0,0,0,0,1,1,25000.0,1,Y,MT,Y,74,0,9.0,1.0,0.0,0.0,785.0,785.0
21688,1,20,internet,1,F,52,1,0,0,1,RJ,RJ,Y,22,2.0,3.0,N,1,899.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,286.0,286.0
21689,1,5,internet,1,F,28,1,0,0,1,SP,SP,Y,5,1.0,,N,1,400.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,847.0,847.0
21690,1,10,internet,1,F,34,2,0,0,1,RS,RS,Y,54,1.0,5.0,N,1,1262.0,0.0,1,0,0,0,0,0,0,0.0,0,Y,RS,Y,54,0,12.0,2.0,,,911.0,911.0
21691,1,20,presencial,1,F,57,1,0,0,1,BA,BA,Y,82,1.0,15.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,4.0,0.0,0.0,412.0,412.0
21692,1,5,presencial,1,F,29,1,4,0,1,MA,CE,Y,107,1.0,5.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,CE,Y,107,0,9.0,2.0,0.0,0.0,618.0,618.0
21693,1,15,presencial,1,F,24,2,0,0,1,RJ,RJ,Y,20,1.0,1.0,N,1,928.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RJ,Y,20,0,9.0,2.0,0.0,0.0,252.0,252.0
21694,2,5,presencial,1,M,46,2,3,0,1,PE,SP,Y,5,1.0,10.0,N,1,857.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,Y,5,0,9.0,2.0,0.0,0.0,653.0,653.0
21695,1,15,presencial,1,M,34,2,0,0,0, ,MG,Y,29,1.0,0.0,N,1,445.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MG,Y,29,0,9.0,2.0,11.0,0.0,318.0,318.0
21696,1,5,internet,1,M,48,1,0,0,1,BA,SP,Y,5,1.0,9.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,576.0,576.0
21697,1,25,internet,1,F,20,2,0,0,1,SE,SE,Y,91,1.0,15.0,N,1,600.0,800.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,492.0,492.0
21698,1,15,internet,1,M,44,5,0,0,1,RS,RS,Y,54,1.0,34.0,N,1,432.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,917.0,917.0
21699,1,10,presencial,1,F,44,7,0,0,1,AL,SP,Y,5,1.0,1.0,N,1,400.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,Y,5,0,9.0,2.0,0.0,0.0,668.0,668.0
21700,1,10,internet,1,F,46,5,3,0,1,GO,GO,Y,67,2.0,5.0,N,1,1300.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,746.0,746.0
21701,1,20,presencial,1,M,28,1,0,0,1,RS,RS,Y,58,1.0,2.0,N,0,540.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,0.0,2.0,0.0,0.0,960.0,960.0
21702,1,10,internet,1,F,19,2,0,0,1,RO,RO,N, ,1.0,20.0,N,1,420.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,RO,Y,77,0,9.0,5.0,,,789.0,789.0
21703,1,10,internet,1,F,47,3,1,0,1,CE,CE,Y,107,1.0,20.0,N,1,1600.0,0.0,1,1,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,603.0,603.0
21704,1,5,presencial,1,F,48,2,1,0,1,RS,RS,Y,54,1.0,3.0,N,0,728.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RS,Y,54,0,9.0,5.0,0.0,0.0,933.0,933.0
21705,2,10,internet,1,M,32,1,0,0,1,BA,SP,Y,5,1.0,25.0,N,1,1584.04,0.0,0,0,0,0,0,0,0,0.0,0,Y,SP,Y,5,0,9.0,5.0,,,717.0,717.0
21706,1,25,internet,1,M,53,6,0,0,1,BA,BA,Y,81,1.0,10.0,N,1,220.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,2.0,5.0,,,407.0,407.0
21707,1,10,internet,1,M,27,2,1,0,1,BA,SP,Y,5,2.0,8.0,N,1,601.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,SP,Y,5,0,11.0,2.0,,,685.0,685.0
21708,1,15,presencial,1,F,48,5,0,0,1,MT,MT,N, ,1.0,12.0,N,1,475.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MT,Y,73,0,9.0,2.0,11.0,0.0,786.0,786.0
21709,1,15,internet,1,F,62,2,3,0,1,AP,AP,Y,123,1.0,5.0,N,1,305.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,1.0,,,689.0,689.0
21710,1,5,presencial,1,F,52,2,0,0,1,PE,SP,Y,5,1.0,10.0,N,1,928.0,0.0,0,0,0,0,0,1,1,0.0,0,N, ,N, ,0,,,,,714.0,714.0
21711,1,10,internet,1,F,51,1,0,0,1,BA,BA,Y,81,1.0,5.0,N,1,349.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,2.0,4.0,,,413.0,413.0
21712,1,5,internet,1,F,34,1,0,0,1,PR,PR,Y,41,1.0,13.0,N,1,899.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,PR,Y,41,0,9.0,2.0,,,850.0,850.0
21713,1,10,internet,1,F,73,4,0,0,1,RS,RS,Y,54,1.0,,N,1,500.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,958.0,958.0
21714,1,5,presencial,1,M,60,2,2,0,1,CE,CE,Y,107,1.0,40.0,N,1,4997.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,628.0,628.0
21715,1,10,presencial,1,M,40,2,0,0,1,RS,RS,Y,54,1.0,1.0,N,0,1210.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RS,Y,54,0,9.0,2.0,0.0,0.0,956.0,956.0
21716,1,10,internet,1,M,50,1,0,0,1,PE,PE,Y,97,1.0,14.0,N,1,420.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,PE,N, ,0,9.0,2.0,,,555.0,555.0
21717,1,20,presencial,1,F,40,5,0,0,1,MG,MG,Y,29,1.0,14.0,N,1,1007.0,600.0,1,0,0,0,0,1,1,0.0,0,N, ,N, ,0,9.0,1.0,,,321.0,321.0
21718,1,20,presencial,1,F,33,5,0,0,1,ES,ES,N, ,0.0,0.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,ES,Y,27,0,9.0,2.0,0.0,0.0,293.0,293.0
21719,1,15,presencial,1,F,22,1,0,0,1,SP,SP,Y,13,5.0,16.0,N,0,489.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,Y,13,0,9.0,2.0,0.0,0.0,183.0,183.0
21720,1,20,internet,1,F,34,6,0,0,1,PB,PB,Y,103,1.0,5.0,N,1,600.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,2.0,4.0,,,581.0,581.0
21721,1,10,presencial,1,M,66,2,0,0,1,SP,SP,N, ,1.0,40.0,N,0,443.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,Y,12,0,9.0,1.0,0.0,0.0,187.0,187.0
21722,2,10,presencial,1,M,62,2,0,0,1,SP,SP,Y,12,1.0,1.0,N,1,1578.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,1.0,0.0,0.0,172.0,172.0
21723,1,10,presencial,1,F,46,1,0,0,1,RJ,RJ,Y,20,1.0,15.0,N,0,6749.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RJ,Y,20,0,9.0,5.0,0.0,0.0,218.0,218.0
21724,1,15,presencial,1,F,40,3,1,0,1,MT,GO,Y,69,1.0,10.0,N,0,3500.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,16.0,1.0,0.0,0.0,759.0,759.0
21725,1,20,internet,1,F,35,1,0,0,1,BA,BA,Y,84,1.0,,N,1,250.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,11.0,,,,459.0,459.0
21726,1,15,presencial,1,F,60,1,0,0,0, ,PA,Y,119,1.0,0.0,N,1,631.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,3.0,11.0,0.0,681.0,681.0
21727,1,20,internet,1,F,36,7,0,0,1,PR,SP,Y,5,1.0,1.0,N,1,400.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,882.0,882.0
21728,2,10,presencial,1,M,70,2,0,0,1,ES,ES,N, ,1.0,2.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,9.0,1.0,0.0,0.0,291.0,291.0
21729,1,10,presencial,1,F,59,1,1,0,1,PI,GO,Y,66,1.0,2.0,N,1,634.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,728.0,728.0
21730,2,5,internet,1,F,34,1,0,0,1,BA,BA,Y,81,1.0,9.0,N,1,450.0,0.0,1,1,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,403.0,403.0
21731,2,10,internet,1,F,25,6,1,0,1,BA,SP,Y,5,2.0,1.0,N,1,350.0,250.0,0,0,0,0,0,0,0,0.0,0,Y, ,Y,5,0,9.0,2.0,,,494.0,494.0
21732,1,20,internet,1,F,22,1,0,0,1,MG,BA,Y,90,1.0,0.0,N,1,350.0,60.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,450.0,450.0
21733,1,20,internet,1,M,19,1,2,0,1,AP,AP,Y,123,1.0,9.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,AP,Y,123,0,9.0,5.0,,,689.0,689.0
21734,1,20,presencial,1,M,30,6,0,0,1,BA,BA,Y,84,1.0,1.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,5.0,0.0,0.0,456.0,456.0
21735,1,20,presencial,1,F,47,2,0,0,1,PE,PE,Y,97,2.0,2.0,N,0,2500.0,0.0,1,1,0,1,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,2.0,5.0,544.0,544.0
21736,1,10,presencial,1,M,53,2,0,0,0, ,RJ,Y,20,1.0,0.0,N,1,697.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RJ,Y,20,0,9.0,2.0,11.0,0.0,230.0,230.0
21737,1,25,presencial,1,M,26,1,0,0,1,MG,MG,N, ,1.0,0.0,N,1,525.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MG,Y,32,0,9.0,5.0,0.0,0.0,385.0,385.0
21738,1,25,presencial,1,F,33,2,0,0,1,CE,CE,Y,112,1.0,,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,0,N, ,N, ,0,,,,,639.0,639.0
21739,1,10,internet,1,F,62,2,1,0,1,PB,PB,N, ,1.0,6.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,1.0,,,581.0,581.0
21740,1,25,presencial,1,F,20,1,0,0,1,MA,MA,Y,125,1.0,3.0,N,0,408.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MA,Y,125,0,9.0,2.0,0.0,0.0,650.0,650.0
21741,1,5,internet,1,M,66,1,0,0,1,CE,CE,Y,107,1.0,1.0,N,1,381.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,600.0,600.0
21742,2,25,correio,1,F,29,1,3,0,1,MG,MG,Y,38,1.0,0.0,N,1,200.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,MG,Y,38,0,9.0,2.0,11.0,,379.0,379.0
21743,1,10,presencial,1,F,61,2,0,0,1,AL,AL,N, ,1.0,0.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,572.0,572.0
21744,1,5,internet,1,F,21,2,0,0,1,PE,PE,Y,97,1.0,1.0,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,PE,N, ,0,9.0,2.0,,,558.0,558.0
21745,1,10,presencial,1,F,23,2,0,0,1,SE,SE,Y,91,1.0,15.0,N,0,350.0,800.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,5.0,0.0,0.0,492.0,492.0
21746,1,20,internet,1,F,54,5,0,0,1,SP,SP,N, ,1.0,20.0,N,1,700.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,873.0,873.0
21747,1,10,internet,1,F,40,1,2,0,1,RS,RS,N, ,2.0,1.0,N,1,258.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,RS,N, ,0,9.0,2.0,11.0,,960.0,960.0
21748,1,25,presencial,1,F,25,2,0,0,1,PR,PR,Y,44,2.0,2.0,N,0,420.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PR,Y,44,0,9.0,2.0,0.0,0.0,870.0,870.0
21749,1,15,presencial,1,M,42,2,0,0,1,CE,CE,Y,107,1.0,10.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,1.0,0.0,0.0,607.0,607.0
21750,1,25,internet,1,M,43,2,3,0,1,RS,RS,Y,58,2.0,0.0,N,1,879.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,12.0,1.0,,,964.0,964.0
21751,1,15,internet,1,M,24,1,0,0,1,BA,BA,Y,86,1.0,15.0,N,1,530.0,0.0,0,0,0,0,0,0,0,15000.0,0,Y, ,Y,86,0,9.0,2.0,,,484.0,484.0
21752,1,10,correio,1,M,28,2,2,0,1,TO,BA,Y,81,1.0,1.0,N,1,333.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,BA,Y,81,0,11.0,2.0,11.0,,403.0,403.0
21753,1,15,internet,1,M,23,2,0,0,1,BA,BA,Y,84,2.0,1.0,N,1,133.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,456.0,456.0
21754,2,10,correio,1,M,44,2,2,0,1,MG,MG,Y,29,2.0,1.0,N,1,987.0,0.0,0,0,0,0,0,1,1,0.0,0,Y,MG,Y,29,0,9.0,2.0,11.0,,322.0,322.0
21755,1,10,internet,1,F,52,2,0,0,1,MG,SP,Y,5,1.0,23.0,N,1,500.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,,4.0,,,665.0,665.0
21756,2,10,internet,1,M,65,2,0,0,1,SP,SP,Y,16,1.0,10.0,N,1,604.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,168.0,168.0
21757,1,10,presencial,1,M,19,1,0,0,1,RS,RS,Y,54,1.0,5.0,N,0,446.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RS,Y,54,0,9.0,2.0,0.0,0.0,956.0,956.0
21758,1,10,internet,1,M,67,2,1,0,1,RS,RS,N, ,1.0,22.0,N,1,491.53,140.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,917.0,917.0
21759,1,10,presencial,1,M,23,1,1,0,1,MA,PA,Y,120,5.0,5.0,N,0,420.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PA,Y,120,0,9.0,2.0,0.0,0.0,685.0,685.0
21760,1,10,presencial,1,M,32,2,0,0,1,MG,MG,Y,32,1.0,10.0,N,0,593.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,2.0,0.0,0.0,381.0,381.0
21761,1,10,internet,1,M,28,1,0,0,1,MG,MG,Y,30,5.0,8.0,N,1,396.67,0.0,0,0,0,0,0,0,0,0.0,0,Y,MG,N, ,0,9.0,2.0,,,361.0,361.0
21762,1,5,internet,1,F,59,2,0,0,1,AL,PE,N, ,2.0,2.0,N,1,412.54,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,11.0,,,,544.0,544.0
21763,1,10,internet,1,F,45,2,0,0,1,RS,RS,Y,58,1.0,3.0,N,1,650.0,0.0,1,1,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,960.0,960.0
21764,1,10,internet,1,F,26,1,0,0,1,RN,RN,Y,105,1.0,10.0,N,1,2150.04,0.0,1,1,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,2.0,,,590.0,590.0
21765,1,15,presencial,1,M,36,2,3,0,1,AL,AL,N, ,1.0,4.0,N,1,390.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,AL,Y,100,0,9.0,2.0,0.0,0.0,570.0,570.0
21766,1,10,internet,1,F,67,1,0,0,1,PI,CE,Y,107,1.0,2.0,N,1,900.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,603.0,603.0
21767,1,15,internet,1,F,22,1,1,0,1,RS,RS,Y,54,1.0,14.0,N,1,1000.0,0.0,0,1,0,0,0,0,0,0.0,0,N, ,N, ,0,2.0,,,,912.0,912.0
21768,1,15,presencial,1,M,63,1,0,0,1,AL,AL,Y,100,1.0,30.0,N,1,638.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,5.0,0.0,0.0,570.0,570.0
21769,1,5,internet,1,M,51,2,0,0,1,CE,CE,Y,107,1.0,2.0,N,1,750.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,,2.0,,,628.0,628.0
21770,1,5,presencial,1,F,44,2,1,0,1,BA,BA,Y,90,1.0,10.0,N,0,495.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,450.0,450.0
21771,1,5,internet,1,M,33,6,0,0,1,BA,BA,Y,86,1.0,4.0,N,1,376.0,0.0,0,0,0,0,0,0,0,15000.0,0,N, ,N, ,0,,,,,484.0,484.0
21772,1,5,internet,1,F,48,2,0,0,1,RS,RS,Y,54,1.0,1.0,N,1,300.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,RS,Y,54,0,9.0,2.0,11.0,,949.0,949.0
21773,1,10,internet,1,F,54,2,0,0,1,RJ,RJ,Y,20,1.0,11.0,N,1,410.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,5.0,,,249.0,249.0
21774,1,25,internet,1,F,34,1,0,0,1,CE,CE,Y,112,2.0,8.0,N,1,300.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,621.0,621.0
21775,1,10,internet,1,M,41,6,0,0,1,BA,BA,Y,84,1.0,30.0,N,1,583.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,456.0,456.0
21776,1,15,correio,1,F,66,5,0,0,1,GO,GO,Y,67,1.0,1.0,N,1,308.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,11.0,1.0,11.0,,748.0,748.0
21777,1,25,internet,1,F,18,1,0,0,1,RO,AC,Y,76,1.0,2.0,N,1,362.67,0.0,0,0,0,0,0,0,0,0.0,0,Y,AC,Y,76,0,9.0,2.0,,,699.0,699.0
21778,1,10,internet,1,F,54,2,0,0,1,PE,PE,N, ,1.0,2.0,N,1,1200.0,0.0,1,0,0,0,0,0,0,0.0,0,N, ,N, ,0,2.0,5.0,,,522.0,522.0
21779,2,20,presencial,1,F,30,1,0,0,1,CE,CE,Y,107,1.0,31.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N,CE,Y,107,0,9.0,2.0,,,628.0,628.0
21780,2,10,presencial,1,F,38,1,1,0,1,MG,MG,N, ,1.0,19.0,N,1,700.0,375.0,0,0,0,0,0,1,1,0.0,1,Y,MG,Y,38,0,9.0,2.0,0.0,0.0,355.0,355.0
21781,1,15,presencial,1,M,31,1,0,0,1,CE,CE,Y,107,1.0,10.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,2.0,4.0,0.0,0.0,601.0,601.0
