id_solicitante,produto_solicitado,dia_vencimento,sexo,idade,estado_civil,possui_telefone_residencial,meses_na_residencia,valor_patrimonio_pessoal_norm,profissao,ocupacao,inadimplente,idade_bin,renda_total_norm,estado_onde_nasceu,estado_onde_reside,regiao_onde_reside,regiao_onde_nasceu,origem
2157,1,20,M,43,2,Y,3.0,-0.051989890358970794,2.0,4.0,1.0,"(40, 50]",0.0028731854545688026,MG,GO,Centro-Oeste,Sudeste,treino
2158,1,10,F,58,2,Y,4.0,-0.051989890358970794,,1.0,0.0,"(50, 60]",0.17675074501461663,RJ,ES,Sudeste,Sudeste,treino
2159,1,15,F,49,2,Y,2.0,-0.051989890358970794,9.0,,0.0,"(40, 50]",-0.056673923983803734,PR,MT,Centro-Oeste,Sul,treino
2160,2,10,F,28,2,Y,2.0,-0.051989890358970794,11.0,,1.0,"(20, 30]",-0.05610227173319536,BA,BA,Nordeste,Nordeste,treino
2161,1,20,M,35,1,Y,5.0,-0.051989890358970794,9.0,2.0,1.0,"(30, 40]",0.07909348553568565,SP,SP,Sudeste,Sudeste,treino
2162,1,5,M,21,1,Y,1.0,-0.051989890358970794,9.0,2.0,0.0,"(20, 30]",-0.025709427075850017,AL,AL,Nordeste,Nordeste,treino
2163,1,25,M,43,2,Y,5.0,-0.051989890358970794,9.0,2.0,1.0,"(40, 50]",0.1457862481066629,SP,SP,Sudeste,Sudeste,treino
2164,1,15,F,30,1,Y,5.0,-0.051989890358970794,,,1.0,"(20, 30]",-0.05905580836133864,SE,SE,Nordeste,Nordeste,treino
2165,1,15,M,51,2,Y,14.0,-0.051989890358970794,9.0,4.0,0.0,"(50, 60]",-0.04667000959815715,CE,CE,Nordeste,Nordeste,treino
2166,1,5,F,67,4,N,30.0,-0.051989890358970794,9.0,1.0,0.0,"(60, 70]",-0.052862908979747894,RS,RS,Sul,Sul,treino
2167,1,10,F,44,1,Y,40.0,-0.051989890358970794,9.0,2.0,0.0,"(40, 50]",-0.04476450209612923,MG,MG,Sudeste,Sudeste,treino
2168,2,10,F,50,1,Y,,-0.051989890358970794,,,0.0,"(40, 50]",-0.051433778353226954,CE,CE,Nordeste,Nordeste,treino
2169,1,10,F,51,2,N,9.0,-0.051989890358970794,9.0,5.0,1.0,"(50, 60]",0.04860536550323891,RN,RN,Nordeste,Nordeste,treino
2170,1,10,M,61,2,N,3.0,-0.051989890358970794,9.0,4.0,1.0,"(60, 70]",-0.056673923983803734,PI,RN,Nordeste,Nordeste,treino
2171,1,10,F,20,1,Y,0.0,-0.051989890358970794,9.0,2.0,1.0,"(10, 20]",-0.028036051735826104,SP,SP,Sudeste,Sudeste,treino
2172,1,25,F,18,2,Y,9.0,-0.051989890358970794,9.0,4.0,1.0,"(10, 20]",-0.05905580836133864,MA,MA,Nordeste,Nordeste,treino
2173,1,1,F,18,1,Y,1.0,-0.051989890358970794,0.0,0.0,1.0,"(10, 20]",-0.046098357347548774,SP,SP,Sudeste,Sudeste,treino
2174,1,5,F,32,1,Y,20.0,-0.051989890358970794,13.0,2.0,1.0,"(30, 40]",0.0655157918299857,RJ,RJ,Sudeste,Sudeste,treino
2175,1,20,F,33,1,Y,1.0,-0.051989890358970794,9.0,2.0,0.0,"(30, 40]",-0.06420067861681403,PA,PA,Norte,Norte,treino
2176,1,15,M,33,2,Y,30.0,-0.051989890358970794,2.0,4.0,0.0,"(30, 40]",0.013258201340620973,RS,RS,Sul,Sul,treino
2177,1,10,M,67,2,N,10.0,-0.051989890358970794,9.0,1.0,0.0,"(60, 70]",-0.05610227173319536,CE,CE,Nordeste,Nordeste,treino
2178,1,15,F,42,1,Y,,-0.051989890358970794,,,1.0,"(40, 50]",-0.0623904464898875,MG,MG,Sudeste,Sudeste,treino
2179,1,15,F,22,1,Y,,-0.051989890358970794,,,0.0,"(20, 30]",-0.04981409697650322,RO,RO,Norte,Norte,treino
2180,1,15,F,65,4,Y,1.0,-0.051989890358970794,9.0,1.0,0.0,"(60, 70]",-0.06124714198867075,PR,PR,Sul,Sul,treino
2181,1,10,M,48,2,Y,10.0,-0.051989890358970794,9.0,2.0,1.0,"(40, 50]",-0.0527676336046465,BA,BA,Nordeste,Nordeste,treino
2182,2,25,F,64,2,N,10.0,-0.051989890358970794,9.0,1.0,1.0,"(60, 70]",-0.05905580836133864,CE,CE,Nordeste,Nordeste,treino
2183,2,10,M,57,2,Y,0.0,-0.051989890358970794,10.0,2.0,0.0,"(50, 60]",0.0777596302842661, ,MG,Sudeste,Sem estado,treino
2184,1,20,F,23,1,Y,0.0,-0.051989890358970794,9.0,2.0,1.0,"(20, 30]",-0.054292039606268834, ,RO,Norte,Sem estado,treino
2185,1,15,F,68,4,N,26.0,-0.051989890358970794,9.0,1.0,0.0,"(60, 70]",-0.036951921337814754,BA,MT,Centro-Oeste,Nordeste,treino
2186,1,10,M,53,1,Y,0.0,-0.051989890358970794,9.0,2.0,0.0,"(50, 60]",-0.056197547108296754, ,PE,Nordeste,Sem estado,treino
2187,1,10,F,20,1,Y,5.0,-0.051989890358970794,9.0,4.0,1.0,"(10, 20]",-0.06381957711640844,PA,PA,Norte,Norte,treino
2188,1,10,F,70,4,N,25.0,-0.051989890358970794,9.0,5.0,0.0,"(60, 70]",-0.05905580836133864,BA,BA,Nordeste,Nordeste,treino
2189,1,25,F,52,2,Y,5.0,-0.051989890358970794,9.0,5.0,1.0,"(50, 60]",-0.04000073334105943,PE,PB,Nordeste,Nordeste,treino
2190,1,20,F,35,2,Y,9.0,-0.051989890358970794,9.0,2.0,0.0,"(30, 40]",0.03774397274167976,RS,RS,Sul,Sul,treino
2191,1,15,M,29,1,Y,0.0,-0.051989890358970794,0.0,0.0,0.0,"(20, 30]",-0.0600085621123526,MA,PA,Norte,Nordeste,treino
2192,1,15,F,23,1,Y,25.0,-0.051989890358970794,2.0,4.0,1.0,"(20, 30]",-0.05905580836133864,RS,RS,Sul,Sul,treino
2193,1,5,F,20,2,Y,0.0,-0.051989890358970794,9.0,2.0,1.0,"(10, 20]",-0.05705502548420932,CE,CE,Nordeste,Nordeste,treino
2194,2,20,F,28,1,Y,12.0,-0.051989890358970794,9.0,5.0,0.0,"(20, 30]",-0.054292039606268834,CE,CE,Nordeste,Nordeste,treino
2195,1,10,F,28,3,Y,0.0,-0.051989890358970794,0.0,2.0,1.0,"(20, 30]",-0.056673923983803734,PR,PR,Sul,Sul,treino
2196,1,25,F,50,2,Y,3.0,-0.051989890358970794,0.0,0.0,1.0,"(40, 50]",-0.05905580836133864,PE,SP,Sudeste,Nordeste,treino
2197,2,10,F,75,1,N,8.0,-0.051989890358970794,9.0,1.0,0.0,"(70, 80]",-0.05905580836133864,BA,BA,Nordeste,Nordeste,treino
2198,1,15,M,37,2,Y,5.0,-0.051989890358970794,,2.0,0.0,"(30, 40]",-0.05905580836133864,SP,SP,Sudeste,Sudeste,treino
2199,1,15,F,43,1,Y,1.0,-0.051989890358970794,9.0,2.0,0.0,"(40, 50]",-0.02780548532808073,BA,SP,Sudeste,Nordeste,treino
2200,1,20,F,52,2,Y,0.0,-0.051989890358970794,16.0,5.0,0.0,"(50, 60]",0.01163851996389724, ,CE,Nordeste,Sem estado,treino
2201,1,10,M,49,2,Y,16.0,-0.051989890358970794,2.0,4.0,0.0,"(40, 50]",0.05051087300526683,RS,MS,Centro-Oeste,Sul,treino
2202,1,10,M,68,6,Y,65.0,-0.051989890358970794,9.0,1.0,1.0,"(60, 70]",-0.05905580836133864,CE,CE,Nordeste,Nordeste,treino
2203,1,10,F,54,1,Y,14.0,-0.051989890358970794,0.0,0.0,1.0,"(50, 60]",-0.054292039606268834,MT,MT,Centro-Oeste,Centro-Oeste,treino
2204,1,1,M,59,2,Y,17.0,-0.051989890358970794,9.0,2.0,0.0,"(50, 60]",-0.03771412433862592,MG,SP,Sudeste,Sudeste,treino
2205,1,10,F,49,4,Y,21.0,-0.051989890358970794,9.0,1.0,1.0,"(40, 50]",-0.04162041471778316,PI,PA,Norte,Nordeste,treino
2206,1,25,M,28,1,Y,20.0,-0.051989890358970794,0.0,0.0,1.0,"(20, 30]",-0.023327542698315114,PB,PB,Nordeste,Nordeste,treino
2207,1,5,F,46,2,Y,20.0,-0.051989890358970794,0.0,4.0,1.0,"(40, 50]",-0.049528270851199034,PE,PE,Nordeste,Nordeste,treino
2208,1,10,F,20,1,Y,5.0,0.325039395614931,9.0,,1.0,"(10, 20]",-0.056197547108296754,MT,MT,Centro-Oeste,Centro-Oeste,treino
2209,1,25,F,18,1,Y,2.0,-0.051989890358970794,9.0,5.0,0.0,"(10, 20]",-0.05905580836133864,MG,MG,Sudeste,Sudeste,treino
2210,2,10,F,20,1,Y,0.0,-0.051989890358970794,7.0,2.0,1.0,"(10, 20]",-0.051433778353226954, ,MG,Sudeste,Sem estado,treino
2211,1,20,F,38,6,Y,5.0,-0.051989890358970794,2.0,5.0,1.0,"(30, 40]",-0.054292039606268834,SP,SP,Sudeste,Sudeste,treino
2212,1,10,M,58,2,Y,20.0,-0.051989890358970794,,,1.0,"(50, 60]",0.20619083592094797,MT,MT,Centro-Oeste,Centro-Oeste,treino
2213,1,10,M,72,2,Y,,-0.051989890358970794,9.0,1.0,0.0,"(70, 80]",-0.022860693360318277,MG,PR,Sul,Sudeste,treino
2214,1,25,F,41,1,Y,45.0,-0.051989890358970794,9.0,5.0,1.0,"(40, 50]",-0.05905580836133864,BA,BA,Nordeste,Nordeste,treino
2215,1,20,F,27,2,Y,5.0,-0.051989890358970794,,,1.0,"(20, 30]",-0.01618188956571041,CE,CE,Nordeste,Nordeste,treino
2216,1,10,F,38,4,Y,0.0,-0.051989890358970794,9.0,1.0,0.0,"(30, 40]",-0.04876606785038786, ,BA,Nordeste,Sem estado,treino
2217,1,15,F,60,2,Y,16.0,-0.051989890358970794,9.0,2.0,0.0,"(50, 60]",-0.058579431485831654,PE,PE,Nordeste,Nordeste,treino
2218,1,15,M,45,2,N,45.0,-0.051989890358970794,9.0,1.0,1.0,"(40, 50]",-0.04886134322548926,SP,SP,Sudeste,Sudeste,treino
2219,2,25,M,31,2,N,10.0,-0.051989890358970794,9.0,2.0,1.0,"(30, 40]",-0.04876606785038786,RN,CE,Nordeste,Nordeste,treino
2220,1,25,F,36,1,Y,26.0,-0.051989890358970794,2.0,4.0,1.0,"(30, 40]",0.1457862481066629,MG,RJ,Sudeste,Sudeste,treino
2221,1,20,F,50,2,Y,10.0,-0.051989890358970794,13.0,2.0,0.0,"(40, 50]",-0.049528270851199034,RS,RS,Sul,Sul,treino
2222,1,5,F,40,1,N,10.0,-0.051989890358970794,,,1.0,"(30, 40]",-0.06858334587147824,PE,PE,Nordeste,Nordeste,treino
2223,1,25,F,26,1,Y,,-0.051989890358970794,9.0,,1.0,"(20, 30]",0.021928260474848017,BA,SP,Sudeste,Nordeste,treino
2224,1,20,F,50,6,Y,20.0,-0.051989890358970794,9.0,2.0,0.0,"(40, 50]",0.0028731854545688026,MG,SP,Sudeste,Sudeste,treino
2225,1,10,F,49,2,Y,2.0,-0.051989890358970794,0.0,5.0,1.0,"(40, 50]",0.021928260474848017,RN,RN,Nordeste,Nordeste,treino
2226,1,10,M,65,6,Y,18.0,-0.051989890358970794,,,1.0,"(60, 70]",-0.05905580836133864,PA,PA,Norte,Norte,treino
2227,1,15,F,60,4,Y,5.0,-0.051989890358970794,,,0.0,"(50, 60]",-0.06886917199678243,MT,MT,Centro-Oeste,Centro-Oeste,treino
2228,1,5,M,64,2,Y,,-0.051989890358970794,,1.0,1.0,"(60, 70]",-0.05905580836133864,CE,CE,Nordeste,Nordeste,treino
2229,2,1,F,48,2,Y,1.0,-0.051989890358970794,9.0,5.0,1.0,"(40, 50]",-0.056197547108296754,CE,CE,Nordeste,Nordeste,treino
2230,1,20,F,27,1,Y,1.0,-0.051989890358970794,9.0,2.0,0.0,"(20, 30]",-0.025667505910805397,PE,DF,Centro-Oeste,Nordeste,treino
2231,1,10,M,38,2,Y,12.0,-0.051989890358970794,9.0,5.0,0.0,"(30, 40]",-0.05467314110667442,MT,MT,Centro-Oeste,Centro-Oeste,treino
2232,1,1,M,48,2,N,2.0,-0.051989890358970794,2.0,4.0,1.0,"(40, 50]",0.06003841051540644,RJ,AP,Norte,Sudeste,treino
2233,1,25,M,42,2,Y,2.0,-0.051989890358970794,9.0,5.0,1.0,"(40, 50]",0.06289667176844832,RS,BA,Nordeste,Sul,treino
2234,1,15,F,38,6,Y,5.0,-0.051989890358970794,2.0,4.0,1.0,"(30, 40]",-0.01618188956571041,AL,AL,Nordeste,Nordeste,treino
2235,1,25,F,49,2,Y,10.0,-0.051989890358970794,2.0,4.0,1.0,"(40, 50]",-0.06381957711640844,RJ,RJ,Sudeste,Sudeste,treino
2236,1,20,M,26,1,Y,1.0,-0.051989890358970794,11.0,4.0,1.0,"(20, 30]",-0.08287465213668765,AL,AL,Nordeste,Nordeste,treino
2237,1,5,M,21,1,Y,1.0,-0.051989890358970794,9.0,5.0,1.0,"(20, 30]",-0.054292039606268834,MT,MT,Centro-Oeste,Centro-Oeste,treino
2238,1,10,F,39,1,Y,1.0,-0.051989890358970794,11.0,5.0,0.0,"(30, 40]",0.12663589771128228,SP,SP,Sudeste,Sudeste,treino
2239,1,10,F,70,4,N,7.0,-0.051989890358970794,9.0,5.0,0.0,"(60, 70]",-0.025709427075850017,RS,RS,Sul,Sul,treino
2240,1,1,M,41,5,Y,1.0,-0.051989890358970794,0.0,0.0,1.0,"(40, 50]",-0.020945658320780214,AM,AM,Norte,Norte,treino
2241,1,15,M,43,1,Y,3.0,-0.051989890358970794,9.0,5.0,0.0,"(40, 50]",-0.03142594958193378,MG,MG,Sudeste,Sudeste,treino
2242,2,10,M,58,2,Y,1.0,-0.051989890358970794,9.0,1.0,1.0,"(50, 60]",-0.03523696458598962,SP,SP,Sudeste,Sudeste,treino
2243,1,10,M,21,1,Y,17.0,-0.051989890358970794,9.0,2.0,0.0,"(20, 30]",-0.0526723582295451,CE,CE,Nordeste,Nordeste,treino
2244,2,10,F,34,6,Y,1.0,0.24963353842015062,9.0,1.0,1.0,"(30, 40]",-0.05905580836133864,SP,MG,Sudeste,Sudeste,treino
2245,1,25,M,47,1,Y,5.0,-0.051989890358970794,9.0,,1.0,"(40, 50]",-0.006654352055570804,SP,SP,Sudeste,Sudeste,treino
2246,1,20,F,24,2,Y,4.0,-0.051989890358970794,9.0,5.0,1.0,"(20, 30]",0.03831562499228814,PE,PE,Nordeste,Nordeste,treino
2247,1,10,F,20,1,N,20.0,-0.051989890358970794,9.0,2.0,0.0,"(10, 20]",-0.044192849845520854,MT,MT,Centro-Oeste,Centro-Oeste,treino
2248,1,25,F,32,2,Y,5.0,-0.051989890358970794,9.0,2.0,0.0,"(30, 40]",-0.04476450209612923,MG,MG,Sudeste,Sudeste,treino
2249,1,10,M,26,2,Y,0.0,-0.051989890358970794,0.0,0.0,1.0,"(20, 30]",-0.05905580836133864,MG,SP,Sudeste,Sudeste,treino
2250,1,15,F,31,2,Y,3.0,-0.051989890358970794,9.0,2.0,1.0,"(30, 40]",-0.04886134322548926,RJ,RJ,Sudeste,Sudeste,treino
2251,1,25,M,33,2,Y,8.0,-0.051989890358970794,2.0,4.0,0.0,"(30, 40]",-0.056197547108296754,MA,PI,Nordeste,Nordeste,treino
2252,1,10,F,45,1,Y,5.0,-0.051989890358970794,,,0.0,"(40, 50]",0.06156281651702878,MT,MT,Centro-Oeste,Centro-Oeste,treino
2253,1,5,M,30,2,Y,30.0,-0.051989890358970794,9.0,5.0,0.0,"(20, 30]",-0.012847251437161547,SP,SP,Sudeste,Sudeste,treino
2254,1,25,F,34,2,Y,12.0,-0.051989890358970794,9.0,4.0,1.0,"(30, 40]",0.0028731854545688026,AL,AL,Nordeste,Nordeste,treino
2255,1,25,F,27,1,Y,3.0,-0.051989890358970794,9.0,4.0,1.0,"(20, 30]",-0.06381957711640844,BA,SP,Sudeste,Nordeste,treino
2256,1,25,F,26,2,Y,10.0,-0.051989890358970794,0.0,0.0,0.0,"(20, 30]",-0.045145603596534814,AL,SP,Sudeste,Nordeste,treino
2257,1,25,M,51,2,Y,1.0,-0.051989890358970794,11.0,2.0,0.0,"(50, 60]",-0.054292039606268834,SP,SP,Sudeste,Sudeste,treino
2258,1,5,F,27,1,Y,10.0,-0.051989890358970794,9.0,4.0,0.0,"(20, 30]",-0.04667000959815715,AL,AL,Nordeste,Nordeste,treino
2259,1,20,F,21,1,Y,4.0,-0.051989890358970794,9.0,,0.0,"(20, 30]",-0.05905580836133864,RS,RS,Sul,Sul,treino
2260,1,10,M,69,4,Y,27.0,-0.051989890358970794,,,0.0,"(60, 70]",-0.05610227173319536,MG,MG,Sudeste,Sudeste,treino
2261,1,1,F,39,1,Y,10.0,-0.051989890358970794,,,0.0,"(30, 40]",2.2894821878880744,BA,BA,Nordeste,Nordeste,treino
2262,1,15,F,48,2,Y,1.0,-0.051989890358970794,11.0,2.0,1.0,"(40, 50]",-0.052386532104240914,MA,RS,Sul,Nordeste,treino
2263,1,5,F,36,1,Y,15.0,-0.051989890358970794,9.0,,1.0,"(30, 40]",-0.06143769273887354,PB,PB,Nordeste,Nordeste,treino
2264,1,5,M,78,1,Y,5.0,-0.051989890358970794,9.0,1.0,1.0,"(70, 80]",-0.05638809785849955,SE,BA,Nordeste,Nordeste,treino
2265,1,10,F,47,1,N,30.0,-0.051989890358970794,11.0,5.0,1.0,"(40, 50]",-0.05896053298623724,RJ,RJ,Sudeste,Sudeste,treino
2266,2,15,M,50,2,N,1.0,-0.051989890358970794,9.0,2.0,0.0,"(40, 50]",-0.0417728553179454,SP,SP,Sudeste,Sudeste,treino
2267,1,25,M,38,2,Y,8.0,-0.051989890358970794,0.0,0.0,0.0,"(30, 40]",0.04098333549512723,TO,SP,Sudeste,Norte,treino
2268,1,10,M,73,2,Y,15.0,-0.051989890358970794,9.0,1.0,0.0,"(70, 80]",-0.05905580836133864,PI,PA,Norte,Nordeste,treino
2269,2,10,F,55,2,Y,1.0,-0.051989890358970794,11.0,5.0,0.0,"(50, 60]",-0.029520442079905857,SP,SP,Sudeste,Sudeste,treino
2270,1,1,F,51,2,Y,10.0,0.4507158242728982,9.0,1.0,0.0,"(50, 60]",-0.052291256729139514,MG,MG,Sudeste,Sudeste,treino
2271,1,10,F,20,1,Y,10.0,-0.051989890358970794,,,0.0,"(10, 20]",-0.056197547108296754,BA,BA,Nordeste,Nordeste,treino
2272,1,1,F,24,2,Y,24.0,-0.051989890358970794,9.0,2.0,1.0,"(20, 30]",-0.02315414151563057,AC,AC,Norte,Norte,treino
2273,1,10,M,36,2,N,,-0.051989890358970794,9.0,5.0,0.0,"(30, 40]",-0.05734085160951351,PR,MT,Centro-Oeste,Sul,treino
2274,1,5,F,22,2,Y,1.0,-0.051989890358970794,9.0,2.0,0.0,"(20, 30]",0.0028731854545688026,AL,MG,Sudeste,Nordeste,treino
2275,1,15,F,24,1,Y,4.0,-0.051989890358970794,9.0,2.0,0.0,"(20, 30]",-0.05219598135403812,PE,SP,Sudeste,Nordeste,treino
2276,2,10,F,57,2,N,17.0,-0.051989890358970794,9.0,4.0,1.0,"(50, 60]",-0.06381957711640844,CE,CE,Nordeste,Nordeste,treino
2277,2,10,M,73,2,Y,3.0,-0.051989890358970794,9.0,1.0,0.0,"(70, 80]",-0.06610618611884195,CE,CE,Nordeste,Nordeste,treino
2278,1,10,F,59,4,Y,9.0,-0.051989890358970794,9.0,2.0,0.0,"(50, 60]",0.002201494060103965,RS,RS,Sul,Sul,treino
2279,1,15,M,68,4,Y,20.0,0.4004452528097113,9.0,1.0,0.0,"(60, 70]",-0.05610227173319536,RS,RS,Sul,Sul,treino
2280,1,5,M,58,2,Y,30.0,-0.051989890358970794,2.0,5.0,1.0,"(50, 60]",0.0028731854545688026,RN,RN,Nordeste,Nordeste,treino
2281,2,25,F,22,1,Y,,-0.051989890358970794,,,1.0,"(20, 30]",0.0038259392055827635,SP,SP,Sudeste,Sudeste,treino
2282,1,25,M,19,1,Y,10.0,-0.051989890358970794,9.0,5.0,0.0,"(10, 20]",-0.056197547108296754,CE,CE,Nordeste,Nordeste,treino
2283,1,15,F,35,1,Y,12.0,-0.051989890358970794,,4.0,0.0,"(30, 40]",-0.049528270851199034,PA,AP,Norte,Norte,treino
2284,1,15,F,40,1,N,1.0,-0.051989890358970794,11.0,2.0,0.0,"(30, 40]",-0.03799995046393011,PA,PA,Norte,Norte,treino
2285,1,25,F,33,2,Y,4.0,-0.051989890358970794,12.0,2.0,0.0,"(30, 40]",-0.015800788065304827,MG,MG,Sudeste,Sudeste,treino
2286,2,20,F,31,2,Y,2.0,-0.051989890358970794,7.0,2.0,1.0,"(30, 40]",0.014496781216939121,RJ,GO,Centro-Oeste,Sudeste,treino
2287,1,25,F,43,2,N,19.0,-0.051989890358970794,9.0,2.0,0.0,"(40, 50]",-0.05905580836133864,CE,CE,Nordeste,Nordeste,treino
2288,1,20,M,30,2,Y,20.0,-0.051989890358970794,9.0,5.0,1.0,"(20, 30]",-0.024470847199531867,PE,RJ,Sudeste,Nordeste,treino
2289,1,10,M,46,2,Y,25.0,-0.051989890358970794,9.0,2.0,0.0,"(40, 50]",-0.03457003696027985,RS,RS,Sul,Sul,treino
2290,1,10,M,29,2,Y,2.0,-0.051989890358970794,,,1.0,"(20, 30]",-0.05352983660545767,SP,SP,Sudeste,Sudeste,treino
2291,2,1,F,42,2,Y,3.0,-0.051989890358970794,8.0,5.0,0.0,"(40, 50]",0.38397468586015304,BA,BA,Nordeste,Nordeste,treino
2292,1,1,M,19,1,Y,2.0,-0.051989890358970794,9.0,2.0,1.0,"(10, 20]",-0.057150300859310714,CE,CE,Nordeste,Nordeste,treino
2293,1,10,M,23,1,Y,5.0,1.1796391104891082,9.0,,1.0,"(20, 30]",-0.03523696458598962,PA,PA,Norte,Norte,treino
2294,1,5,M,38,6,Y,7.0,-0.051989890358970794,9.0,2.0,1.0,"(30, 40]",0.026501478479715027,MS,SP,Sudeste,Centro-Oeste,treino
2295,1,10,M,46,2,Y,6.0,-0.051989890358970794,9.0,2.0,1.0,"(40, 50]",0.014496781216939121,PE,PE,Nordeste,Nordeste,treino
2296,1,20,M,26,2,Y,23.0,-0.051989890358970794,9.0,2.0,1.0,"(20, 30]",-0.05905580836133864,MA,MA,Nordeste,Nordeste,treino
2297,1,1,M,23,1,Y,0.0,-0.051989890358970794,10.0,2.0,0.0,"(20, 30]",-0.040286559466363614,PR,PR,Sul,Sul,treino
2298,1,20,M,40,1,Y,0.0,-0.051989890358970794,11.0,2.0,1.0,"(30, 40]",-0.05905580836133864, ,BA,Nordeste,Sem estado,treino
2299,1,15,F,73,4,Y,20.0,-0.051989890358970794,0.0,1.0,0.0,"(70, 80]",-0.05905580836133864,RS,RS,Sul,Sul,treino
2300,1,5,M,41,1,Y,10.0,-0.051989890358970794,,,1.0,"(40, 50]",-0.07144160712452012,PE,PE,Nordeste,Nordeste,treino
2301,1,25,M,49,2,Y,11.0,-0.051989890358970794,9.0,2.0,0.0,"(40, 50]",-0.04571725584714319,MA,PA,Norte,Nordeste,treino
2302,1,10,F,66,4,N,2.0,-0.051989890358970794,,1.0,1.0,"(60, 70]",0.026215652354410836,PE,RJ,Sudeste,Nordeste,treino
2303,1,10,F,57,2,Y,,-0.051989890358970794,11.0,1.0,1.0,"(50, 60]",-0.06372430174130704,BA,BA,Nordeste,Nordeste,treino
2304,1,10,M,51,2,Y,19.0,-0.051989890358970794,,,1.0,"(50, 60]",-0.05905580836133864,CE,CE,Nordeste,Nordeste,treino
2305,1,5,F,37,3,Y,0.0,-0.051989890358970794,9.0,4.0,0.0,"(30, 40]",-0.054292039606268834,CE,CE,Nordeste,Nordeste,treino
2306,1,5,M,45,2,Y,4.0,-0.051989890358970794,9.0,2.0,1.0,"(40, 50]",-0.039810182590856634,SC,RS,Sul,Sul,treino
2307,1,5,F,88,4,N,,-0.051989890358970794,,,0.0,"(80, 90]",0.017640868595285193,RN,RN,Nordeste,Nordeste,treino
2308,1,25,F,18,6,Y,1.0,-0.051989890358970794,9.0,2.0,1.0,"(10, 20]",-0.020945658320780214,PA,AP,Norte,Norte,treino
2309,1,20,M,28,1,Y,2.0,-0.051989890358970794,9.0,2.0,1.0,"(20, 30]",-0.048575517100185074,PA,PA,Norte,Norte,treino
2310,2,20,F,30,7,Y,10.0,-0.051989890358970794,,,1.0,"(20, 30]",-0.06381957711640844,SP,SP,Sudeste,Sudeste,treino
2311,1,20,F,42,2,Y,10.0,-0.051989890358970794,9.0,2.0,1.0,"(40, 50]",-0.056197547108296754,PA,PA,Norte,Norte,treino
2312,1,5,F,27,2,Y,15.0,-0.051989890358970794,2.0,4.0,0.0,"(20, 30]",-0.020945658320780214,PE,PE,Nordeste,Nordeste,treino
2313,1,5,F,38,2,N,,-0.051989890358970794,9.0,,1.0,"(30, 40]",-0.049528270851199034,PR,PR,Sul,Sul,treino
2314,1,15,F,49,1,Y,1.0,-0.051989890358970794,0.0,5.0,0.0,"(40, 50]",-0.05905580836133864,MG,MG,Sudeste,Sudeste,treino
2315,1,10,F,44,2,Y,6.0,-0.051989890358970794,9.0,4.0,0.0,"(40, 50]",-0.04285899459410131,PE,SP,Sudeste,Nordeste,treino
2316,1,15,F,68,4,N,1.0,-0.051989890358970794,0.0,1.0,1.0,"(60, 70]",-0.03523696458598962,MA,MA,Nordeste,Nordeste,treino
2317,1,10,F,38,2,Y,0.0,-0.051989890358970794,9.0,2.0,1.0,"(30, 40]",-0.025709427075850017, ,PA,Norte,Sem estado,treino
2318,1,10,M,23,6,Y,1.0,-0.051989890358970794,,,1.0,"(20, 30]",-0.013133077562465735,MA,GO,Centro-Oeste,Nordeste,treino
2319,7,5,M,31,1,Y,0.0,-0.051989890358970794,9.0,2.0,1.0,"(30, 40]",-0.024566122574633264, ,RJ,Sudeste,Sem estado,treino
2320,1,15,F,19,1,Y,6.0,-0.051989890358970794,9.0,,0.0,"(10, 20]",-0.054292039606268834,SE,SP,Sudeste,Nordeste,treino
2321,1,10,M,36,6,Y,3.0,-0.051989890358970794,9.0,2.0,1.0,"(30, 40]",0.021928260474848017,RS,RS,Sul,Sul,treino
2322,1,15,M,32,1,Y,32.0,-0.051989890358970794,9.0,4.0,1.0,"(30, 40]",-0.054292039606268834,SP,SP,Sudeste,Sudeste,treino
2323,2,15,M,23,2,Y,1.0,-0.051989890358970794,9.0,2.0,1.0,"(20, 30]",-0.014181106688581092,MG,MG,Sudeste,Sudeste,treino
2324,2,10,M,43,2,Y,1.0,-0.051989890358970794,9.0,5.0,0.0,"(40, 50]",-0.046574734223055754,BA,BA,Nordeste,Nordeste,treino
2325,2,25,F,32,2,Y,11.0,-0.051989890358970794,9.0,2.0,0.0,"(30, 40]",-0.04000073334105943,CE,CE,Nordeste,Nordeste,treino
2326,1,10,F,56,2,Y,9.0,-0.051989890358970794,9.0,1.0,0.0,"(50, 60]",-0.05905580836133864,MG,MG,Sudeste,Sudeste,treino
2327,2,20,F,20,1,Y,13.0,-0.051989890358970794,9.0,2.0,1.0,"(10, 20]",-0.02971099283010865,SP,SP,Sudeste,Sudeste,treino
2328,1,15,F,18,1,Y,1.0,-0.051989890358970794,9.0,5.0,1.0,"(10, 20]",-0.056197547108296754,BA,BA,Nordeste,Nordeste,treino
2329,1,5,F,51,1,Y,14.0,-0.051989890358970794,9.0,5.0,0.0,"(50, 60]",-0.049528270851199034,RS,RS,Sul,Sul,treino
2330,1,10,M,29,2,Y,10.0,-0.051989890358970794,9.0,2.0,0.0,"(20, 30]",0.05432188800932267,RS,RS,Sul,Sul,treino
2331,1,10,M,59,3,Y,12.0,-0.051989890358970794,,,1.0,"(50, 60]",0.006588925083523249,RJ,SP,Sudeste,Sudeste,treino
