id_solicitante,produto_solicitado,dia_vencimento,forma_envio_solicitacao,tipo_endereco,sexo,idade,estado_civil,qtde_dependentes,grau_instrucao,nacionalidade,estado_onde_nasceu,estado_onde_reside,possui_telefone_residencial,codigo_area_telefone_residencial,tipo_residencia,meses_na_residencia,possui_telefone_celular,possui_email,renda_mensal_regular,renda_extra,possui_cartao_visa,possui_cartao_mastercard,possui_cartao_diners,possui_cartao_amex,possui_outros_cartoes,qtde_contas_bancarias,qtde_contas_bancarias_especiais,valor_patrimonio_pessoal,possui_carro,vinculo_formal_com_empresa,estado_onde_trabalha,possui_telefone_trabalho,codigo_area_telefone_trabalho,meses_no_trabalho,profissao,ocupacao,profissao_companheiro,grau_instrucao_companheiro,local_onde_reside,local_onde_trabalha,inadimplente
723,1,10,presencial,1,F,67,2,2,0,1,RN,RN,N, ,1.0,5.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,Y,105,0,9.0,1.0,0.0,0.0,596.0,596.0,1
724,1,10,presencial,1,F,63,4,0,0,1,CE,RN,Y,105,1.0,5.0,N,1,247.5,0.0,0,0,0,0,0,1,1,0.0,0,Y, ,N, ,0,,,,,596.0,596.0,0
725,1,5,correio,1,F,47,5,2,0,1,MA,AP,Y,123,1.0,1.0,N,1,1731.0,0.0,0,0,0,0,0,1,1,0.0,0,Y,AP,Y,123,0,11.0,2.0,11.0,,689.0,689.0,0
726,1,10,internet,1,F,46,5,0,0,1,RS,RS,N, ,5.0,0.0,N,1,421.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,RS,Y,54,0,9.0,2.0,,,948.0,948.0,1
727,1,20,presencial,1,M,68,2,0,0,1,RS,RS,N, ,1.0,30.0,N,0,350.0,0.0,0,0,0,0,0,1,1,35000.0,1,N, ,N, ,0,9.0,1.0,0.0,0.0,975.0,975.0,1
728,1,10,internet,1,F,19,1,0,0,1,MT,MT,Y,71,1.0,15.0,N,1,400.0,0.0,1,0,0,0,0,0,0,0.0,0,Y,MT,Y,71,0,9.0,5.0,,,781.0,781.0,0
729,2,10,internet,1,F,56,5,0,0,1,SC,SC,Y,50,1.0,5.0,N,1,2377.0,0.0,1,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,880.0,880.0,0
730,1,10,internet,1,M,24,1,0,0,1,CE,CE,Y,107,1.0,8.0,N,1,300.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,2.0,,,604.0,604.0,1
731,2,5,presencial,1,M,46,2,0,0,1,GO,MG,Y,39,0.0,0.0,N,1,703.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,384.0,384.0,1
732,1,10,presencial,1,F,76,4,1,0,1,AL,AL,N, ,1.0,10.0,N,0,700.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,1.0,0.0,0.0,579.0,579.0,0
733,1,10,presencial,1,F,36,2,0,0,1,AL,AL,Y,100,1.0,20.0,N,0,400.0,0.0,0,1,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,4.0,0.0,0.0,573.0,573.0,0
734,1,20,presencial,1,F,41,2,1,0,0, ,RJ,Y,20,1.0,0.0,N,1,476.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,RJ,Y,20,0,9.0,2.0,11.0,0.0,218.0,218.0,1
735,1,25,presencial,1,F,41,2,2,0,1,GO,DF,Y,66,1.0,1.0,N,0,323.0,262.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,2.0,0.0,0.0,724.0,724.0,0
736,1,15,internet,1,M,43,1,0,0,1,MG,MG,Y,30,1.0,3.0,N,1,650.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,MG,Y,30,0,9.0,2.0,,,362.0,362.0,1
737,1,25,internet,1,F,52,1,1,0,1,CE,CE,Y,107,1.0,2.0,N,1,2800.0,0.0,0,0,0,0,0,0,0,0.0,0,N,CE,N, ,0,2.0,4.0,,,619.0,619.0,0
738,2,5,internet,1,M,19,1,0,0,1,BA,BA,Y,90,1.0,18.0,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,464.0,464.0,0
739,7,25,internet,1,F,46,2,0,0,1,AL,AL,Y,100,0.0,20.0,N,1,511.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,AL,N, ,0,9.0,,9.0,4.0,571.0,571.0,0
740,1,25,internet,1,M,44,2,0,0,1,BA,BA,Y,84,1.0,2.0,N,1,991.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,456.0,456.0,0
741,2,1,presencial,1,F,68,2,0,0,1,BA,BA,N, ,1.0,0.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,457.0,457.0,1
742,1,10,internet,1,F,33,2,0,0,1,PA,MA,Y,126,1.0,20.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,659.0,659.0,0
743,2,25,internet,1,M,30,2,0,0,1,CE,CE,Y,112,1.0,8.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,630.0,630.0,0
744,1,10,presencial,1,F,58,2,2,0,1,BA,BA,Y,84,1.0,30.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,Y,84,0,9.0,1.0,0.0,0.0,456.0,456.0,0
745,1,10,presencial,1,F,50,4,2,0,1,PE,PE,Y,97,1.0,0.0,N,0,890.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,1.0,0.0,0.0,542.0,542.0,0
746,1,20,internet,1,M,36,2,2,0,1,PR,MS,Y,75,1.0,5.0,N,1,691.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,2.0,,,798.0,798.0,0
747,2,10,presencial,1,M,70,5,2,0,1,SP,SP,N, ,1.0,0.0,N,1,700.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,2.0,4.0,0.0,0.0,140.0,140.0,1
748,1,10,presencial,1,F,66,4,0,0,1,SC,PR,Y,46,1.0,22.0,N,0,700.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,858.0,858.0,0
749,1,10,internet,1,F,33,6,2,0,1,PA,PA,Y,120,5.0,7.0,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,684.0,684.0,0
750,2,20,presencial,1,F,18,1,0,0,0, ,SP,Y,18,2.0,0.0,N,1,589.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,Y,18,0,9.0,2.0,11.0,0.0,138.0,138.0,1
751,1,25,internet,1,M,65,2,0,0,1,PA,PA,Y,117,1.0,8.0,N,1,511.68,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,2.0,,,672.0,672.0,0
752,1,10,internet,1,F,22,6,0,0,1,PA,PA,N, ,1.0,,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,PA,N, ,0,9.0,2.0,,,684.0,684.0,0
753,1,15,presencial,1,F,46,7,0,0,1,RJ,RJ,Y,24,1.0,46.0,N,1,649.0,0.0,1,0,0,0,0,1,1,0.0,1,Y,RJ,Y,24,0,12.0,2.0,11.0,0.0,267.0,267.0,0
754,1,10,internet,1,F,39,2,0,0,1,CE,CE,Y,107,1.0,8.0,N,1,400.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,2.0,4.0,,,603.0,603.0,1
755,1,10,internet,1,M,30,2,4,0,1,SP,SP,Y,18,1.0,13.0,N,1,717.4,0.0,0,0,0,0,0,0,0,0.0,0,Y,SP,N, ,0,9.0,2.0,,,624.0,624.0,1
756,1,10,internet,1,F,74,2,0,0,1,MG,MG,Y,31,1.0,15.0,N,1,350.0,0.0,1,0,0,0,0,0,0,18000.0,0,N, ,N, ,0,,1.0,,,396.0,396.0,1
757,1,10,correio,1,F,42,2,4,0,1,CE,BA,N, ,1.0,1.0,N,1,381.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,11.0,1.0,11.0,,444.0,444.0,0
758,1,10,correio,1,F,22,2,0,0,1,PB,PB,Y,103,1.0,1.0,N,1,120.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,11.0,4.0,11.0,,580.0,580.0,0
759,1,20,presencial,1,M,49,1,0,0,1,CE,CE,Y,112,2.0,,N,1,5616.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,2.0,,,638.0,638.0,1
760,1,10,internet,1,M,75,1,0,0,1,MG,SP,N, ,1.0,8.0,N,1,871.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,Y,5,0,9.0,1.0,,,156.0,156.0,0
761,1,10,internet,1,M,57,2,0,0,1,SP,SP,N, ,,,N,1,500.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,183.0,183.0,1
762,2,10,internet,1,M,34,2,0,0,1,SP,SP,N, ,,,N,1,1080.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,186.0,186.0,1
763,2,5,internet,1,M,65,2,0,0,1,SP,SP,N, ,1.0,40.0,N,1,660.0,0.0,0,0,0,0,0,0,0,30000.0,0,N, ,N, ,0,,1.0,,,119.0,119.0,0
764,1,5,internet,1,M,19,1,0,0,1,RN,RN,Y,105,1.0,20.0,N,1,370.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,RN,N, ,0,9.0,2.0,,,596.0,596.0,0
765,1,10,internet,1,F,44,1,0,0,1,RJ,RJ,Y,20,1.0,12.0,N,1,595.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,,,,,244.0,244.0,0
766,2,15,presencial,1,F,58,7,0,0,1,RJ,SP,Y,12,1.0,24.0,N,0,400.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,5.0,0.0,0.0,172.0,172.0,1
767,7,25,presencial,1,F,52,2,0,0,0, ,PE,Y,97,1.0,1.0,N,1,400.0,0.0,0,0,0,0,1,0,0,0.0,0,Y, ,N, ,0,9.0,4.0,11.0,0.0,520.0,520.0,1
768,1,15,internet,1,M,42,1,0,0,1,MG,MG,Y,32,,,N,1,477.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,387.0,387.0,0
769,1,10,internet,1,F,18,1,0,0,1,RS,RS,Y,54,1.0,12.0,N,1,329.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,RS,Y,54,0,9.0,2.0,,,956.0,956.0,0
770,1,5,internet,1,F,39,2,0,0,1,CE,CE,Y,107,1.0,20.0,N,1,372.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,CE,Y,107,0,9.0,5.0,,,617.0,617.0,0
771,2,15,presencial,1,M,77,4,2,0,1,CE,CE,N, ,1.0,50.0,N,0,245.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,0.0,1.0,0.0,0.0,631.0,631.0,1
772,2,20,internet,1,M,27,1,0,0,1,CE,CE,Y,112,1.0,6.0,N,1,400.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,618.0,618.0,1
773,1,15,internet,1,F,35,1,0,0,1,RJ,RJ,Y,20,,,N,1,445.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,213.0,213.0,0
774,2,15,presencial,1,M,41,1,0,0,1,SP,SP,Y,10,1.0,,N,1,600.0,0.0,0,0,0,0,0,1,1,0.0,0,N, ,N, ,0,2.0,4.0,,,118.0,118.0,0
775,1,10,internet,1,F,81,4,0,0,1,PB,PB,Y,103,1.0,58.0,N,1,491.95,0.0,0,1,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,580.0,580.0,0
776,1,10,internet,1,M,52,2,0,0,1,RJ,RJ,Y,20,1.0,23.0,N,1,3600.0,0.0,1,1,0,0,0,0,0,0.0,0,N, ,N, ,0,2.0,4.0,,,235.0,235.0,1
777,1,20,internet,1,M,40,1,0,0,1,RS,RS,Y,54,1.0,32.0,N,1,1560.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,RS,Y,54,0,7.0,2.0,,,944.0,944.0,0
778,1,15,internet,1,M,43,1,0,0,1,PA,PA,Y,117,1.0,10.0,N,1,1000.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,2.0,4.0,,,671.0,671.0,1
779,2,10,internet,1,M,57,2,0,0,1,GO,GO,N, ,1.0,14.0,N,1,258.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,752.0,752.0,1
780,1,1,internet,1,M,32,1,0,0,1,PA,CE,Y,107,1.0,,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,603.0,603.0,1
781,1,5,presencial,1,F,66,2,0,0,1,RJ,RJ,Y,20,1.0,1.0,N,1,580.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,2.0,4.0,0.0,0.0,244.0,244.0,0
782,2,10,internet,1,F,25,1,1,0,1,SP,SP,Y,10,5.0,,N,1,460.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,SP,N, ,0,9.0,2.0,,,118.0,118.0,1
783,2,10,presencial,1,F,71,4,0,0,1,MG,BA,Y,90,2.0,1.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,463.0,463.0,1
784,1,25,internet,1,F,19,2,0,0,1,MG,MG,Y,39,2.0,0.0,N,1,402.0,0.0,1,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,392.0,392.0,1
785,1,10,internet,1,F,52,1,0,0,1,PE,PE,Y,111,1.0,8.0,N,1,1047.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,563.0,563.0,0
786,1,10,presencial,1,M,54,2,0,0,1,CE,SP,N, ,1.0,14.0,N,1,700.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,5.0,0.0,0.0,159.0,159.0,1
787,1,5,presencial,1,M,48,2,1,0,1,RS,RS,Y,54,1.0,18.0,N,0,2383.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,9.0,2.0,0.0,3.0,944.0,944.0,1
788,1,25,internet,1,F,25,2,0,0,1,SP,SP,Y,15,1.0,,N,1,1000.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,,,,158.0,158.0,1
789,1,10,correio,1,M,49,1,0,0,1,SP,SP,Y,5,1.0,1.0,N,1,759.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,SP,Y,5,0,9.0,2.0,11.0,,983.0,983.0,0
790,1,10,internet,1,M,58,2,0,0,1,ES,ES,Y,25,1.0,3.0,N,1,762.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,297.0,297.0,0
791,1,10,internet,1,M,54,7,0,0,1,PB,RN,Y,105,1.0,5.0,N,1,500.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,591.0,591.0,0
792,2,25,internet,1,M,36,2,2,0,1,BA,BA,Y,90,1.0,6.0,N,1,367.88,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,463.0,463.0,0
793,1,15,presencial,1,F,53,2,0,0,1,SP,SP,Y,5,1.0,26.0,N,1,1131.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,352.0,352.0,0
794,2,25,presencial,1,F,32,2,2,0,1,PE,SP,Y,5,2.0,3.0,N,1,1000.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,4.0,0.0,0.0,717.0,717.0,0
795,1,10,internet,1,M,36,6,2,0,1,RS,RS,Y,61,1.0,5.0,N,1,499.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,RS,Y,61,0,9.0,2.0,,,950.0,950.0,1
796,1,1,internet,1,F,45,4,0,0,1,CE,CE,Y,107,1.0,10.0,N,1,787.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,2.0,,,619.0,619.0,1
797,1,20,internet,1,F,38,2,3,0,1,AL,AL,Y,100,1.0,9.0,N,1,700.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,571.0,571.0,0
798,1,25,internet,1,M,38,2,2,0,1,PB,PB,Y,103,1.0,11.0,N,1,2200.0,0.0,0,1,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,581.0,581.0,1
799,1,25,internet,1,F,67,2,0,0,1,CE,CE,N, ,1.0,5.0,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,CE,N, ,0,9.0,1.0,,,600.0,600.0,1
800,1,10,internet,1,F,63,4,1,0,1,ES,ES,Y,27,1.0,15.0,N,1,246.93,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,1.0,,,293.0,293.0,1
801,1,5,correio,1,M,37,5,0,0,1,PE,PE,Y,97,3.0,1.0,N,1,435.0,0.0,0,0,0,0,0,1,1,0.0,0,Y,PE,Y,97,0,9.0,2.0,11.0,,544.0,544.0,0
802,1,5,internet,1,M,33,2,0,0,1,PR,PR,Y,41,1.0,1.0,N,1,446.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,,,,850.0,850.0,1
803,1,15,correio,1,M,42,1,0,0,1,PA,PA,N, ,1.0,1.0,N,1,295.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,11.0,5.0,11.0,,686.0,686.0,1
804,1,25,presencial,1,F,52,2,0,0,1,CE,CE,Y,107,1.0,1.0,N,0,400.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,2.0,4.0,0.0,0.0,608.0,608.0,0
805,1,5,internet,1,F,26,1,0,0,1,PE,RN,Y,105,1.0,,N,1,500.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,591.0,591.0,1
806,1,5,internet,1,F,27,2,1,0,1,CE,CE,Y,107,1.0,3.0,N,1,700.0,0.0,0,0,0,0,0,0,0,20.0,1,N, ,N, ,0,,,,,603.0,603.0,0
807,2,10,presencial,1,M,40,2,0,0,1,MG,MG,Y,33,1.0,4.0,N,1,500.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MG,N, ,0,9.0,2.0,0.0,0.0,371.0,371.0,1
808,1,20,presencial,1,F,22,1,0,0,1,MG,MG,N, ,5.0,1.0,N,1,482.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MG,Y,39,0,9.0,2.0,0.0,0.0,386.0,386.0,0
809,1,5,internet,1,M,30,2,0,0,1,MG,MG,Y,32,1.0,4.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,384.0,384.0,0
810,7,15,presencial,1,M,65,2,0,0,1,MG,PA,N, ,,,N,1,438.0,0.0,0,0,0,0,0,1,1,0.0,0,N, ,N, ,0,,,,,684.0,684.0,0
811,1,10,internet,1,M,39,2,4,0,1,PE,PE,Y,97,1.0,5.0,N,1,1735.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,559.0,559.0,0
812,1,15,presencial,1,F,40,1,0,0,1,MS,MS,Y,75,5.0,3.0,N,1,500.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MS,Y,75,0,9.0,2.0,0.0,0.0,791.0,791.0,1
813,1,5,presencial,1,F,66,2,0,0,1,CE,CE,N, ,1.0,0.0,N,0,263.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,0.0,0.0,0.0,0.0,605.0,605.0,0
814,1,15,internet,1,F,39,2,0,0,1,SP,SP,Y,12,1.0,1.0,N,1,350.0,900.0,0,1,0,0,0,0,0,0.0,0,N, ,N, ,0,,1.0,,,189.0,189.0,0
815,1,15,correio,1,F,55,2,0,0,1,MA,CE,N, ,1.0,1.0,N,1,351.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,11.0,,639.0,639.0,1
816,1,15,internet,1,M,33,2,0,0,1,RN,RN,N, ,1.0,3.0,N,1,483.33,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,2.0,596.0,596.0,1
817,1,25,internet,1,F,35,1,1,0,1,PE,PE,Y,97,1.0,1.0,N,1,400.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,PE,Y,97,0,11.0,4.0,11.0,,506.0,506.0,0
818,1,15,internet,1,M,24,1,1,0,1,GO,PA,Y,120,2.0,2.0,N,1,700.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,684.0,684.0,0
819,1,25,presencial,1,F,65,2,2,0,0, ,PB,Y,103,1.0,0.0,N,1,456.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,1.0,11.0,0.0,583.0,583.0,0
820,2,10,presencial,1,M,39,2,2,0,1,MG,MG,Y,38,1.0,15.0,N,0,572.0,1200.0,0,1,0,0,0,1,1,0.0,1,Y,MG,Y,38,0,9.0,2.0,0.0,0.0,355.0,355.0,0
821,1,20,internet,1,F,39,2,0,0,1,SP,SP,Y,5,2.0,20.0,N,1,605.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,SP,Y,5,0,9.0,2.0,,,704.0,704.0,1
822,1,15,internet,1,F,65,2,0,0,1,SP,SP,N, ,1.0,40.0,N,1,277.0,0.0,1,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,273.0,273.0,0
823,1,10,internet,1,F,68,2,1,0,1,BA,BA,Y,85,1.0,,N,1,246.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,489.0,489.0,0
824,1,10,presencial,1,F,24,2,0,0,1,SP,SP,Y,5,2.0,4.0,N,0,700.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,Y,5,0,9.0,2.0,0.0,0.0,750.0,750.0,0
825,1,25,internet,1,F,49,2,0,0,1,RJ,DF,Y,66,1.0,14.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,724.0,724.0,0
826,2,25,internet,1,F,43,2,0,0,1,CE,CE,N, ,1.0,,N,1,454.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,CE,N, ,0,6.0,,,,625.0,625.0,1
827,2,25,internet,1,M,28,2,1,0,1,SP,SP,Y,12,2.0,2.0,N,1,589.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,172.0,172.0,0
828,1,25,correio,1,F,64,4,2,0,1,SP,SP,N, ,1.0,1.0,N,1,250.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,11.0,1.0,11.0,,184.0,184.0,1
829,1,10,internet,1,M,65,1,0,0,1,BA,SP,N, ,1.0,5.0,N,1,381.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,811.0,811.0,1
830,1,15,presencial,1,M,46,2,0,0,1,SP,SP,Y,5,1.0,5.0,N,0,500.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,2.0,0.0,0.0,682.0,682.0,1
831,1,10,presencial,1,F,46,2,5,0,1,CE,CE,Y,112,1.0,3.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,9.0,1.0,0.0,0.0,639.0,639.0,1
832,1,15,internet,1,F,50,2,0,0,1,RJ,RJ,Y,24,1.0,10.0,N,1,700.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,RJ,Y,24,0,8.0,5.0,,,272.0,272.0,1
833,1,20,internet,1,F,52,5,0,0,1,SC,SC,Y,48,1.0,10.0,N,1,500.0,0.0,1,0,0,0,0,0,0,25000.0,0,N, ,N, ,0,,4.0,,,892.0,892.0,0
834,1,1,presencial,1,F,43,2,3,0,1,BA,BA,N, ,1.0,3.0,N,0,558.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,BA,Y,90,0,9.0,2.0,0.0,0.0,457.0,457.0,1
835,1,25,presencial,1,F,20,1,0,0,1,CE,SP,Y,14,0.0,0.0,N,0,538.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,146.0,146.0,0
836,1,5,presencial,1,F,24,2,2,0,1,PA,AP,Y,123,1.0,5.0,N,0,494.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,AP,N, ,0,11.0,2.0,0.0,0.0,689.0,689.0,0
837,1,1,correio,1,F,27,1,2,0,1,AM,AM,Y,118,1.0,1.0,N,1,370.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,AM,N, ,0,9.0,2.0,11.0,,691.0,691.0,1
838,1,20,internet,1,F,30,1,2,0,1,AL,AL,Y,100,1.0,4.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,570.0,570.0,1
839,1,25,presencial,1,F,50,5,0,0,1,SP,SP,Y,5,1.0,30.0,N,1,494.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,Y,5,0,9.0,2.0,11.0,0.0,539.0,539.0,0
840,7,25,correio,1,M,61,1,0,0,1,MA,MA,N, ,1.0,1.0,N,1,600.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,MA,N, ,0,11.0,2.0,11.0,,654.0,654.0,1
841,1,15,internet,1,F,21,2,0,0,1,PE,PE,Y,97,1.0,5.0,N,1,250.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,2.0,4.0,,,559.0,559.0,0
842,1,10,presencial,1,M,60,1,0,0,1,PB,PB,N, ,1.0,50.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,1.0,0.0,0.0,582.0,582.0,1
843,1,5,presencial,1,F,58,4,0,0,1,PR,MS,N, ,1.0,0.0,N,0,429.0,0.0,0,0,0,0,0,0,0,0.0,1,Y,MS,Y,75,0,16.0,1.0,0.0,0.0,791.0,791.0,0
844,2,15,internet,1,F,31,5,0,0,1,MG,MG,Y,29,1.0,15.0,N,1,239.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,2.0,4.0,,,326.0,326.0,0
845,1,15,presencial,1,F,20,6,2,0,1,RS,RS,Y,54,1.0,3.0,N,0,950.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,935.0,935.0,1
846,1,5,internet,1,M,37,1,1,0,1,AP,AP,Y,123,1.0,8.0,N,1,500.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,2.0,,,689.0,689.0,0
847,2,10,internet,1,F,26,2,0,0,1,GO,GO,Y,69,1.0,12.0,N,1,3130.37,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,,4.0,,,759.0,759.0,1
848,7,25,presencial,1,F,43,4,2,0,1,SP,SP,Y,5,1.0,1.0,N,1,300.0,0.0,1,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,4.0,0.0,0.0,382.0,382.0,0
849,1,15,internet,1,F,43,2,0,0,1,PI,SP,Y,5,1.0,12.0,N,1,400.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,850.0,850.0,0
850,1,10,presencial,1,F,48,2,1,0,1,AL,AL,N, ,1.0,5.0,N,1,350.0,0.0,1,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,0.0,0.0,0.0,0.0,576.0,576.0,1
