Id,tipo,bairro,tipo_vendedor,quartos,suites,vagas,area_util,area_extra,diferenciais,churrasqueira,estacionamento,piscina,playground,quadra,s_festas,s_jogos,s_ginastica,sauna,vista_mar,origem,preco
3918,0,16,0,4,2,2,146,0,55,0,0,1,0,0,0,0,0,0,0,treino,900000.0
3919,0,25,0,3,1,2,79,0,54,1,0,1,0,0,0,0,0,0,0,treino,445000.0
3920,0,25,0,3,1,1,62,0,77,0,0,0,0,0,1,0,0,0,0,treino,295000.0
3921,0,10,0,1,0,1,25,0,50,0,0,0,0,0,0,0,0,0,0,treino,155000.0
3922,0,15,0,3,1,1,60,0,54,1,0,1,0,0,0,0,0,0,0,treino,350000.0
3923,0,65,0,3,1,2,85,0,57,0,1,1,0,0,0,0,0,0,0,treino,460000.0
3925,0,10,0,2,1,1,60,0,50,0,0,0,0,0,0,0,0,0,0,treino,326000.0
3926,0,10,0,1,0,1,28,0,50,0,0,0,0,0,0,0,0,0,0,treino,160000.0
3927,0,27,0,3,1,2,130,0,54,1,0,1,0,0,0,0,0,0,0,treino,680000.0
3928,0,63,0,2,1,2,218,145,54,1,0,1,0,0,0,0,0,0,0,treino,1100000.0
3929,0,54,0,3,1,2,85,0,54,1,0,1,0,0,0,0,0,0,0,treino,650000.0
3930,0,10,1,3,0,1,97,6,50,0,0,0,0,0,0,0,0,0,0,treino,220000.0
3931,0,38,0,2,1,1,42,0,60,0,0,1,1,0,0,0,0,0,0,treino,209000.0
3932,0,10,0,2,1,1,55,0,64,0,0,1,0,0,1,0,0,0,0,treino,270000.0
3933,0,38,0,3,1,0,69,0,64,0,0,1,0,0,1,0,0,0,0,treino,285000.0
3934,0,10,0,3,1,2,120,0,66,0,0,1,0,0,0,0,0,1,0,treino,680000.0
3935,0,10,0,3,3,2,113,0,66,0,0,1,0,0,0,0,0,1,0,treino,890000.0
3936,0,65,0,3,1,1,61,0,54,1,0,1,0,0,0,0,0,0,0,treino,380000.0
3937,0,38,0,2,1,1,569,0,57,0,1,1,0,0,0,0,0,0,0,treino,235000.0
3938,0,27,0,3,0,0,79,0,54,1,0,1,0,0,0,0,0,0,0,treino,434000.0
3939,0,14,0,2,1,1,55,0,64,0,0,1,0,0,1,0,0,0,0,treino,260000.0
3941,0,48,1,3,1,2,105,0,66,0,0,1,0,0,0,0,0,1,0,treino,850000.0
3942,0,54,0,3,1,2,89,0,70,0,0,0,1,0,1,0,0,0,0,treino,573032.0
3943,0,30,0,3,1,1,90,0,50,0,0,0,0,0,0,0,0,0,0,treino,310000.0
3945,0,10,0,3,1,1,90,34,60,0,0,1,1,0,0,0,0,0,0,treino,340000.0
3946,0,54,0,3,1,2,85,0,54,1,0,1,0,0,0,0,0,0,0,treino,670000.0
3947,0,16,0,4,1,2,168,0,77,0,0,0,0,0,1,0,0,0,0,treino,720000.0
3948,0,48,0,3,1,2,101,0,51,0,0,1,0,0,0,0,0,0,0,treino,820000.0
3949,0,11,0,2,1,1,52,0,54,1,0,1,0,0,0,0,0,0,0,treino,410000.0
3950,0,22,0,3,1,1,62,0,60,0,0,1,1,0,0,0,0,0,0,treino,450000.0
3951,0,46,0,3,0,1,80,0,50,0,0,0,0,0,0,0,0,0,0,treino,265000.0
3952,0,10,0,3,1,1,130,25,77,0,0,0,0,0,1,0,0,0,0,treino,480000.0
3953,0,10,0,3,1,0,163,0,51,0,0,1,0,0,0,0,0,0,0,treino,550000.0
3954,0,65,0,3,1,2,96,0,57,0,1,1,0,0,0,0,0,0,0,treino,635000.0
3955,0,15,0,7,1,1,60,0,60,0,0,1,1,0,0,0,0,0,0,treino,350000.0
3956,0,48,0,3,1,0,74,0,54,1,0,1,0,0,0,0,0,0,0,treino,400000.0
3957,0,10,0,4,3,2,182,0,50,0,0,0,0,0,0,0,0,0,0,treino,1200000.0
3959,0,10,0,4,2,2,136,0,54,1,0,1,0,0,0,0,0,0,0,treino,806650.0
3960,0,25,0,3,1,2,72,0,54,1,0,1,0,0,0,0,0,0,0,treino,415000.0
3961,0,15,0,2,1,1,56,0,70,0,0,0,1,0,1,0,0,0,0,treino,339190.0
3962,0,59,0,5,3,3,125,35,66,0,0,1,0,0,0,0,0,1,0,treino,650000.0
3963,0,36,0,4,4,3,170,0,68,0,0,0,1,1,0,0,0,0,0,treino,1200000.0
3964,0,25,0,4,1,2,184,0,34,0,1,0,0,0,0,0,0,0,0,treino,480000.0
3965,0,54,0,3,1,1,66,0,68,0,0,0,1,1,0,0,0,0,0,treino,460000.0
3966,0,54,0,3,1,1,76,0,70,0,0,0,1,0,1,0,0,0,0,treino,510000.0
3967,0,43,0,3,1,1,86,0,60,0,0,1,1,0,0,0,0,0,0,treino,647544.0
3968,1,11,0,6,0,3,200,304,50,0,0,0,0,0,0,0,0,0,0,treino,600000.0
3969,0,15,0,4,2,2,158,0,54,1,0,1,0,0,0,0,0,0,0,treino,880000.0
3970,0,10,0,3,1,1,87,0,10,1,0,0,0,1,0,0,0,0,0,treino,345000.0
3971,0,65,0,3,1,1,79,0,50,0,0,0,0,0,0,0,0,0,0,treino,375000.0
3972,0,30,0,4,2,3,200,0,46,0,0,0,1,0,0,0,0,0,1,treino,800000.0
3973,0,10,0,3,3,1,178,0,50,0,0,0,0,0,0,0,0,0,0,treino,660000.0
3974,0,63,0,2,0,1,84,24,50,0,0,0,0,0,0,0,0,0,0,treino,280000.0
3975,0,11,0,1,0,0,40,0,50,0,0,0,0,0,0,0,0,0,0,treino,125000.0
3976,0,25,0,3,1,1,114,0,50,0,0,0,0,0,0,0,0,0,0,treino,320000.0
3977,0,10,0,2,1,1,47,0,52,0,0,1,0,1,0,0,0,0,0,treino,315000.0
3978,0,27,0,2,0,1,80,0,50,0,0,0,0,0,0,0,0,0,0,treino,330000.0
3979,0,27,0,3,1,1,113,0,77,0,0,0,0,0,1,0,0,0,0,treino,380000.0
3980,1,50,0,3,0,1,120,130,50,0,0,0,0,0,0,0,0,0,0,treino,690000.0
3981,0,10,0,1,0,1,23,0,50,0,0,0,0,0,0,0,0,0,0,treino,195000.0
3982,0,46,0,1,0,1,42,0,50,0,0,0,0,0,0,0,0,0,0,treino,299999.0
3983,0,10,0,1,0,1,76,0,20,0,0,0,0,0,0,0,0,0,0,treino,230000.0
3984,0,38,0,2,1,1,569,0,57,0,1,1,0,0,0,0,0,0,0,treino,240000.0
3986,0,11,1,1,0,1,39,0,54,1,0,1,0,0,0,0,0,0,0,treino,290000.0
3987,0,10,0,4,2,2,150,0,28,0,0,0,0,0,0,0,0,0,0,treino,565000.0
3988,0,10,0,4,2,2,128,0,54,1,0,1,0,0,0,0,0,0,0,treino,800000.0
3989,0,65,0,2,1,1,45,0,54,1,0,1,0,0,0,0,0,0,0,treino,320000.0
3990,0,23,0,4,1,2,130,0,77,0,0,0,0,0,1,0,0,0,0,treino,650000.0
3993,0,10,0,2,0,1,76,73,77,0,0,0,0,0,1,0,0,0,0,treino,340000.0
3994,0,15,0,4,2,2,158,0,54,1,0,1,0,0,0,0,0,0,0,treino,1150000.0
3995,0,10,0,4,2,2,132,0,60,0,0,1,1,0,0,0,0,0,0,treino,850000.0
3996,0,10,0,3,1,1,76,4,50,0,0,0,0,0,0,0,0,0,0,treino,240000.0
3997,0,10,0,1,0,0,44,0,63,0,0,1,0,0,0,0,1,0,0,treino,250000.0
3998,0,67,0,2,1,1,556,0,54,1,0,1,0,0,0,0,0,0,0,treino,279000.0
4000,1,25,0,6,1,3,292,185,20,0,0,0,0,0,0,0,0,0,0,treino,800000.0
4001,0,65,0,3,1,2,83,0,50,0,0,0,0,0,0,0,0,0,0,treino,560000.0
4002,0,10,0,2,0,1,55,0,64,0,0,1,0,0,1,0,0,0,0,treino,300000.0
4003,0,10,0,4,2,2,218,0,24,0,0,0,1,0,0,0,0,0,0,treino,1200000.0
4004,0,10,0,3,1,1,95,0,65,0,0,1,0,0,0,1,0,0,0,treino,520000.0
4005,0,10,0,3,1,2,92,0,66,0,0,1,0,0,0,0,0,1,0,treino,607000.0
4006,0,54,0,3,1,1,73,0,60,0,0,1,1,0,0,0,0,0,0,treino,550000.0
4007,0,48,0,2,1,1,73,0,70,0,0,0,1,0,1,0,0,0,0,treino,345000.0
4008,0,46,0,3,1,2,130,0,60,0,0,1,1,0,0,0,0,0,0,treino,560000.0
4010,0,61,0,4,2,3,176,0,54,1,0,1,0,0,0,0,0,0,0,treino,980000.0
4011,0,25,0,3,1,0,69,0,70,0,0,0,1,0,1,0,0,0,0,treino,510000.0
4012,0,27,0,3,1,2,107,0,66,0,0,1,0,0,0,0,0,1,0,treino,650000.0
4013,0,36,0,2,0,1,45,0,54,1,0,1,0,0,0,0,0,0,0,treino,230000.0
4014,0,65,0,4,4,3,203,0,54,1,0,1,0,0,0,0,0,0,0,treino,1150000.0
4015,0,25,0,3,1,1,61,0,54,1,0,1,0,0,0,0,0,0,0,treino,380000.0
4016,0,15,0,2,0,1,48,0,50,0,0,0,0,0,0,0,0,0,0,treino,295000.0
4017,0,46,0,1,0,1,33,0,66,0,0,1,0,0,0,0,0,1,0,treino,370000.0
4018,0,25,0,4,2,2,134,0,70,0,0,0,1,0,1,0,0,0,0,treino,690000.0
4019,0,10,0,4,4,3,170,0,54,1,0,1,0,0,0,0,0,0,0,treino,1100000.0
4020,0,10,0,3,1,1,69,0,54,1,0,1,0,0,0,0,0,0,0,treino,400000.0
4021,0,10,0,3,1,1,176,0,77,0,0,0,0,0,1,0,0,0,0,treino,600000.0
4022,1,59,0,6,4,6,220,155,50,0,0,0,0,0,0,0,0,0,0,treino,990000.0
4023,0,54,0,3,1,1,69,0,63,0,0,1,0,0,0,0,1,0,0,treino,525000.0
4024,0,48,0,4,2,2,126,0,50,0,0,0,0,0,0,0,0,0,0,treino,1145000.0
4025,0,14,0,3,0,1,73,0,22,0,1,0,0,0,0,0,0,0,0,treino,220000.0
4026,0,54,0,2,1,1,78,0,54,1,0,1,0,0,0,0,0,0,0,treino,350000.0
4027,0,27,0,3,2,1,78,61,54,1,0,1,0,0,0,0,0,0,0,treino,480000.0
4028,0,17,0,3,1,1,64,0,54,1,0,1,0,0,0,0,0,0,0,treino,289000.0
4029,0,27,0,4,2,2,179,0,77,0,0,0,0,0,1,0,0,0,0,treino,700000.0
4030,0,30,0,4,2,2,132,0,50,0,0,0,0,0,0,0,0,0,0,treino,760000.0
4031,0,25,0,2,1,1,63,0,50,0,0,0,0,0,0,0,0,0,0,treino,240000.0
4032,0,63,0,3,1,1,96,0,36,0,1,0,1,0,0,0,0,0,0,treino,450000.0
4033,0,10,0,3,1,1,81,0,55,0,0,1,0,0,0,0,0,0,0,treino,353000.0
4034,0,36,0,2,1,1,59,0,9,1,0,0,0,0,0,0,0,0,0,treino,230000.0
4035,0,10,0,2,1,1,82,0,66,0,0,1,0,0,0,0,0,1,0,treino,450000.0
4036,0,54,0,3,1,2,100,0,60,0,0,1,1,0,0,0,0,0,0,treino,550000.0
4037,0,48,0,2,1,1,57,0,50,0,0,0,0,0,0,0,0,0,0,treino,512000.0
4039,0,10,0,1,1,1,33,0,50,0,0,0,0,0,0,0,0,0,0,treino,280000.0
4041,0,10,0,3,1,2,92,0,54,1,0,1,0,0,0,0,0,0,0,treino,700000.0
4042,0,16,0,3,1,2,113,0,64,0,0,1,0,0,1,0,0,0,0,treino,750000.0
4044,0,43,0,3,1,1,126,0,20,0,0,0,0,0,0,0,0,0,0,treino,430000.0
4045,0,22,0,2,1,1,62,0,10,1,0,0,0,1,0,0,0,0,0,treino,360000.0
4046,0,10,0,3,1,1,123,0,77,0,0,0,0,0,1,0,0,0,0,treino,560000.0
4047,0,15,0,2,1,1,68,0,54,1,0,1,0,0,0,0,0,0,0,treino,377000.0
4048,0,30,0,4,1,2,130,0,54,1,0,1,0,0,0,0,0,0,0,treino,650000.0
4049,0,65,0,3,1,2,85,0,54,1,0,1,0,0,0,0,0,0,0,treino,510000.0
4051,0,10,0,3,2,1,115,0,60,0,0,1,1,0,0,0,0,0,0,treino,559000.0
4052,0,48,0,3,1,2,84,0,50,0,0,0,0,0,0,0,0,0,0,treino,620000.0
4054,0,38,0,3,0,1,62,0,9,1,0,0,0,0,0,0,0,0,0,treino,190000.0
4055,0,54,0,3,1,2,79,0,54,1,0,1,0,0,0,0,0,0,0,treino,497000.0
4056,0,67,0,3,1,1,80,0,36,0,1,0,1,0,0,0,0,0,0,treino,270000.0
4057,0,15,0,3,1,1,65,0,57,0,1,1,0,0,0,0,0,0,0,treino,380000.0
4058,0,10,0,4,2,2,132,0,60,0,0,1,1,0,0,0,0,0,0,treino,750400.0
4059,0,9,0,2,1,1,55,0,56,0,0,1,0,0,0,0,0,0,0,treino,314000.0
4060,0,36,0,4,4,0,170,0,62,0,0,1,0,1,0,0,0,0,0,treino,1150000.0
4061,0,15,0,2,0,1,52,0,54,1,0,1,0,0,0,0,0,0,0,treino,290000.0
4062,0,54,0,3,1,1,61,0,54,1,0,1,0,0,0,0,0,0,0,treino,405000.0
4063,0,11,0,4,4,3,173,0,54,1,0,1,0,0,0,0,0,0,0,treino,1000000.0
4064,0,39,0,3,1,2,105,0,66,0,0,1,0,0,0,0,0,1,0,treino,610000.0
4065,1,3,0,3,3,3,220,0,50,0,0,0,0,0,0,0,0,0,0,treino,1100000.0
4066,0,10,0,2,1,1,62,0,54,1,0,1,0,0,0,0,0,0,0,treino,400000.0
4067,0,38,0,2,1,1,42,0,52,0,0,1,0,1,0,0,0,0,0,treino,207000.0
4068,0,54,0,3,1,1,75,0,54,1,0,1,0,0,0,0,0,0,0,treino,400000.0
4069,0,10,0,2,1,1,47,0,54,1,0,1,0,0,0,0,0,0,0,treino,280000.0
4070,0,10,0,1,1,1,32,0,54,1,0,1,0,0,0,0,0,0,0,treino,280000.0
4071,0,30,0,3,0,0,110,5,50,0,0,0,0,0,0,0,0,0,0,treino,330000.0
4072,0,46,0,2,1,2,81,0,77,0,0,0,0,0,1,0,0,0,0,treino,500000.0
4073,0,10,0,3,1,2,97,0,50,0,0,0,0,0,0,0,0,0,0,treino,776000.0
4074,0,10,0,4,1,2,220,0,43,0,0,0,0,0,0,0,0,0,1,treino,1150000.0
4075,0,10,0,4,3,2,1304,0,55,0,0,1,0,0,0,0,0,0,0,treino,905000.0
4076,0,48,0,2,1,1,57,0,55,0,0,1,0,0,0,0,0,0,0,treino,300000.0
4077,0,10,0,2,1,1,82,0,50,0,0,0,0,0,0,0,0,0,0,treino,370000.0
4078,0,10,0,4,2,3,143,0,50,0,0,0,0,0,0,0,0,0,0,treino,1000000.0
4079,0,10,0,3,1,1,160,0,77,0,0,0,0,0,1,0,0,0,0,treino,500000.0
4080,0,10,0,3,1,2,96,0,54,1,0,1,0,0,0,0,0,0,0,treino,530000.0
4081,0,10,0,4,2,2,128,0,54,1,0,1,0,0,0,0,0,0,0,treino,990000.0
4082,0,25,0,3,1,1,58,0,70,0,0,0,1,0,1,0,0,0,0,treino,330000.0
4083,0,16,0,1,0,1,41,0,77,0,0,0,0,0,1,0,0,0,0,treino,284000.0
4084,1,67,0,4,0,4,150,50,50,0,0,0,0,0,0,0,0,0,0,treino,300000.0
4085,0,10,0,3,1,0,105,0,50,0,0,0,0,0,0,0,0,0,0,treino,748000.0
4086,0,10,0,2,0,1,75,29,20,0,0,0,0,0,0,0,0,0,0,treino,350000.0
4087,0,0,0,2,0,1,72,0,77,0,0,0,0,0,1,0,0,0,0,treino,335000.0
4089,0,10,0,3,1,1,133,0,50,0,0,0,0,0,0,0,0,0,0,treino,850000.0
4090,0,19,0,3,0,1,65,0,54,1,0,1,0,0,0,0,0,0,0,treino,185000.0
4091,1,38,0,3,0,5,750,0,50,0,0,0,0,0,0,0,0,0,0,treino,850000.0
4092,0,27,0,3,1,2,99,0,50,0,0,0,0,0,0,0,0,0,0,treino,570000.0
4093,0,10,0,2,1,1,56,0,54,1,0,1,0,0,0,0,0,0,0,treino,285000.0
4094,0,14,0,2,1,1,68,0,50,0,0,0,0,0,0,0,0,0,0,treino,190000.0
4095,0,17,0,2,1,1,52,0,50,0,0,0,0,0,0,0,0,0,0,treino,345000.0
4097,0,15,0,2,1,1,65,0,54,1,0,1,0,0,0,0,0,0,0,treino,356150.0
4098,0,43,0,2,0,1,94,0,54,1,0,1,0,0,0,0,0,0,0,treino,380000.0
4099,0,10,0,3,2,2,110,70,67,0,0,0,1,0,0,0,0,0,0,treino,680000.0
4100,0,27,0,3,1,2,110,0,60,0,0,1,1,0,0,0,0,0,0,treino,550000.0
4101,0,22,0,2,1,1,60,0,54,1,0,1,0,0,0,0,0,0,0,treino,240000.0
4105,0,44,0,4,3,2,140,0,54,1,0,1,0,0,0,0,0,0,0,treino,1100000.0
4106,0,10,0,3,1,1,105,0,50,0,0,0,0,0,0,0,0,0,0,treino,325000.0
4107,0,61,0,3,3,2,127,0,54,1,0,1,0,0,0,0,0,0,0,treino,886000.0
4108,0,63,0,2,0,1,77,0,50,0,0,0,0,0,0,0,0,0,0,treino,200000.0
4109,1,52,0,2,2,18,400,320,20,0,0,0,0,0,0,0,0,0,0,treino,700000.0
4110,0,43,0,4,4,3,157,0,60,0,0,1,1,0,0,0,0,0,0,treino,950000.0
4111,0,10,0,4,2,2,136,0,55,0,0,1,0,0,0,0,0,0,0,treino,836000.0
4113,0,15,0,3,1,1,79,0,78,0,0,0,0,0,1,1,0,0,0,treino,460410.0
4114,0,10,0,4,4,2,185,0,54,1,0,1,0,0,0,0,0,0,0,treino,890000.0
4115,0,16,0,4,2,2,180,0,50,0,0,0,0,0,0,0,0,0,0,treino,1100000.0
4116,0,43,0,2,1,1,67,0,54,1,0,1,0,0,0,0,0,0,0,treino,470000.0
4117,0,48,0,3,1,0,67,0,60,0,0,1,1,0,0,0,0,0,0,treino,399000.0
4118,0,10,0,3,1,1,90,0,40,0,0,0,0,0,0,0,0,0,1,treino,360000.0
4119,0,43,0,3,1,2,90,30,3,0,0,0,1,1,0,0,0,0,0,treino,600000.0
4120,0,15,0,1,1,0,35,0,51,0,0,1,0,0,0,0,0,0,0,treino,295475.0
4123,0,10,0,3,2,1,71,0,54,1,0,1,0,0,0,0,0,0,0,treino,330000.0
4124,0,43,0,3,1,1,67,0,50,0,0,0,0,0,0,0,0,0,0,treino,574000.0
4125,0,10,0,3,1,1,99,0,52,0,0,1,0,1,0,0,0,0,0,treino,776000.0
4126,0,30,0,4,1,2,209,117,2,0,1,0,0,1,0,0,0,0,0,treino,720000.0
4128,0,11,0,3,0,0,69,0,50,0,0,0,0,0,0,0,0,0,0,treino,350000.0
4129,0,10,0,3,1,1,110,20,50,0,0,0,0,0,0,0,0,0,0,treino,350000.0
4131,0,39,0,3,1,2,113,0,60,0,0,1,1,0,0,0,0,0,0,treino,590000.0
4132,0,15,0,3,1,2,97,0,52,0,0,1,0,1,0,0,0,0,0,treino,560000.0
4133,0,15,0,3,1,2,85,0,57,0,1,1,0,0,0,0,0,0,0,treino,525000.0
4134,0,59,0,3,1,1,63,0,50,0,0,0,0,0,0,0,0,0,0,treino,380000.0
4136,0,10,0,3,1,1,89,0,24,0,0,0,1,0,0,0,0,0,0,treino,620000.0
4137,0,10,0,4,2,2,317,0,12,1,0,0,0,0,0,0,0,0,0,treino,900000.0
4138,0,30,0,2,0,1,82,0,60,0,0,1,1,0,0,0,0,0,0,treino,340000.0
4140,0,39,0,4,2,2,143,0,51,0,0,1,0,0,0,0,0,0,0,treino,1000000.0
4141,0,0,0,3,1,1,67,0,60,0,0,1,1,0,0,0,0,0,0,treino,440000.0
4142,0,1,0,3,0,2,90,0,50,0,0,0,0,0,0,0,0,0,0,treino,270000.0
4143,0,39,0,4,1,2,186,0,48,0,0,0,0,0,1,0,0,0,1,treino,810000.0
4144,0,10,0,4,3,2,135,0,54,1,0,1,0,0,0,0,0,0,0,treino,750000.0
4146,0,39,0,2,0,1,69,0,66,0,0,1,0,0,0,0,0,1,0,treino,400000.0
4147,0,48,1,3,1,1,72,23,55,0,0,1,0,0,0,0,0,0,0,treino,485000.0
4148,0,10,0,5,1,2,190,83,40,0,0,0,0,0,0,0,0,0,1,treino,950000.0
4149,0,15,0,3,2,2,127,0,52,0,0,1,0,1,0,0,0,0,0,treino,800000.0
4150,0,10,0,2,1,1,47,10,64,0,0,1,0,0,1,0,0,0,0,treino,270000.0
4151,0,25,0,3,1,1,62,28,54,1,0,1,0,0,0,0,0,0,0,treino,306000.0
4153,0,10,0,4,4,2,149,0,54,1,0,1,0,0,0,0,0,0,0,treino,1100000.0
4154,0,10,0,3,1,2,109,0,54,1,0,1,0,0,0,0,0,0,0,treino,700000.0
4156,0,48,0,3,2,1,70,0,54,1,0,1,0,0,0,0,0,0,0,treino,370000.0
4157,0,48,0,3,1,1,68,0,60,0,0,1,1,0,0,0,0,0,0,treino,399000.0
4158,0,43,0,3,1,2,79,0,54,1,0,1,0,0,0,0,0,0,0,treino,497000.0
4160,0,0,0,3,1,2,111,0,60,0,0,1,1,0,0,0,0,0,0,treino,545000.0
4162,0,10,0,4,3,3,124,0,54,1,0,1,0,0,0,0,0,0,0,treino,699000.0
4163,0,27,0,3,1,1,110,0,50,0,0,0,0,0,0,0,0,0,0,treino,450000.0
4164,0,10,0,3,1,1,70,15,50,0,0,0,0,0,0,0,0,0,0,treino,430000.0
4165,0,10,0,4,2,2,130,0,54,1,0,1,0,0,0,0,0,0,0,treino,900000.0
4166,0,15,0,3,1,1,105,0,77,0,0,0,0,0,1,0,0,0,0,treino,480000.0
4168,0,59,0,3,3,2,142,0,54,1,0,1,0,0,0,0,0,0,0,treino,870000.0
4169,0,30,0,2,1,1,74,42,40,0,0,0,0,0,0,0,0,0,1,treino,340000.0
4170,0,15,0,2,1,1,50,0,54,1,0,1,0,0,0,0,0,0,0,treino,360000.0
4171,0,3,0,4,4,2,158,0,54,1,0,1,0,0,0,0,0,0,0,treino,750000.0
4172,0,27,0,2,1,1,61,0,50,0,0,0,0,0,0,0,0,0,0,treino,340000.0
4173,0,38,0,3,1,1,90,0,77,0,0,0,0,0,1,0,0,0,0,treino,250000.0
4174,0,25,0,2,1,1,51,0,66,0,0,1,0,0,0,0,0,1,0,treino,287000.0
4175,0,10,0,1,0,1,28,0,51,0,0,1,0,0,0,0,0,0,0,treino,235000.0
4176,0,11,0,4,4,3,173,0,66,0,0,1,0,0,0,0,0,1,0,treino,1100000.0
4179,0,43,0,3,1,2,60,0,86,0,0,0,1,0,0,0,0,1,0,treino,457713.0
4180,0,10,0,4,1,2,261,0,50,0,0,0,0,0,0,0,0,0,0,treino,1200000.0
4181,0,10,0,4,3,3,125,0,54,1,0,1,0,0,0,0,0,0,0,treino,790000.0
4182,0,38,0,2,1,1,55,0,60,0,0,1,1,0,0,0,0,0,0,treino,259000.0
4183,0,25,0,3,1,2,77,0,10,1,0,0,0,1,0,0,0,0,0,treino,420000.0
4184,0,43,0,3,1,1,61,0,64,0,0,1,0,0,1,0,0,0,0,treino,350000.0
4185,0,43,0,3,1,2,86,0,54,1,0,1,0,0,0,0,0,0,0,treino,590000.0
4186,0,43,0,3,0,1,70,0,64,0,0,1,0,0,1,0,0,0,0,treino,300000.0
4187,0,54,0,3,1,2,102,0,70,0,0,0,1,0,1,0,0,0,0,treino,710000.0
4188,0,43,0,2,1,1,63,0,70,0,0,0,1,0,1,0,0,0,0,treino,345000.0
4189,0,27,0,3,1,1,115,11,79,0,0,0,0,0,1,0,0,0,0,treino,390000.0
4191,0,10,0,3,1,1,90,0,66,0,0,1,0,0,0,0,0,1,0,treino,550000.0
4192,0,46,0,3,1,2,127,0,77,0,0,0,0,0,1,0,0,0,0,treino,590000.0
4193,0,38,0,2,1,1,55,0,70,0,0,0,1,0,1,0,0,0,0,treino,259000.0
4194,0,10,0,3,1,2,85,0,50,0,0,0,0,0,0,0,0,0,0,treino,480000.0
4195,0,10,0,3,2,2,94,0,66,0,0,1,0,0,0,0,0,1,0,treino,1000000.0
4196,0,27,0,2,1,1,99,0,68,0,0,0,1,1,0,0,0,0,0,treino,340000.0
4197,0,10,0,3,1,1,62,0,54,1,0,1,0,0,0,0,0,0,0,treino,552000.0
4198,0,10,0,2,1,1,68,0,54,1,0,1,0,0,0,0,0,0,0,treino,400000.0
4199,0,10,0,3,1,2,135,0,50,0,0,0,0,0,0,0,0,0,0,treino,620000.0
4200,0,46,0,3,1,2,100,0,67,0,0,0,1,0,0,0,0,0,0,treino,460000.0
4201,0,11,0,1,1,1,38,0,66,0,0,1,0,0,0,0,0,1,0,treino,255000.0
4202,0,10,0,3,3,2,163,0,79,0,0,0,0,0,1,0,0,0,0,treino,800000.0
4203,0,61,0,3,3,2,127,0,54,1,0,1,0,0,0,0,0,0,0,treino,735000.0
4204,0,10,0,4,3,3,163,0,54,1,0,1,0,0,0,0,0,0,0,treino,1200000.0
4205,0,10,0,2,1,1,47,0,54,1,0,1,0,0,0,0,0,0,0,treino,310000.0
4206,0,60,0,1,0,1,39,0,66,0,0,1,0,0,0,0,0,1,0,treino,261654.0
4207,0,38,0,2,1,0,51,0,64,0,0,1,0,0,1,0,0,0,0,treino,242940.0
4208,0,25,0,2,1,1,69,0,54,1,0,1,0,0,0,0,0,0,0,treino,310000.0
4209,0,48,0,4,2,2,126,0,60,0,0,1,1,0,0,0,0,0,0,treino,950000.0
4210,0,46,0,3,1,2,107,0,70,0,0,0,1,0,1,0,0,0,0,treino,690000.0
4211,0,65,0,3,1,1,75,0,69,0,0,0,1,0,0,0,1,0,0,treino,440000.0
4212,0,30,0,1,1,1,36,0,18,1,0,0,0,0,1,0,0,0,0,treino,272000.0
4213,0,27,0,4,2,2,178,0,78,0,0,0,0,0,1,1,0,0,0,treino,690000.0
4214,0,56,0,3,0,1,70,0,54,1,0,1,0,0,0,0,0,0,0,treino,220000.0
4215,0,15,0,3,1,1,63,0,52,0,0,1,0,1,0,0,0,0,0,treino,455000.0
4217,0,46,0,2,1,1,56,30,66,0,0,1,0,0,0,0,0,1,0,treino,420000.0
4219,0,27,0,4,2,2,180,0,27,0,0,0,0,0,1,0,0,0,0,treino,680000.0
4220,0,61,0,2,1,2,577,0,54,1,0,1,0,0,0,0,0,0,0,treino,371274.0
4222,0,10,0,3,1,2,117,20,54,1,0,1,0,0,0,0,0,0,0,treino,540000.0
4224,0,67,0,2,0,1,50,0,16,1,0,0,1,0,0,0,0,0,0,treino,190000.0
4225,0,30,0,3,1,2,170,0,28,0,0,0,0,0,0,0,0,0,0,treino,415000.0
4226,0,36,0,3,1,2,109,0,19,1,0,0,0,0,0,0,0,1,0,treino,690000.0
4227,0,10,0,2,1,2,56,0,89,0,0,0,0,0,1,0,0,1,0,treino,465000.0
4228,0,43,0,3,0,1,70,0,50,0,0,0,0,0,0,0,0,0,0,treino,200000.0
4229,0,10,0,1,0,1,40,0,50,0,0,0,0,0,0,0,0,0,0,treino,530000.0
4230,0,10,0,3,3,2,119,0,68,0,0,0,1,1,0,0,0,0,0,treino,880000.0
4231,1,10,0,4,1,0,200,0,20,0,0,0,0,0,0,0,0,0,0,treino,650000.0
4232,0,25,0,3,1,1,59,0,3,0,0,0,1,1,0,0,0,0,0,treino,370000.0
4233,0,36,0,3,1,1,67,0,50,0,0,0,0,0,0,0,0,0,0,treino,364350.0
4235,0,52,0,3,1,1,60,0,50,0,0,0,0,0,0,0,0,0,0,treino,385200.0
4236,0,50,0,3,1,2,88,0,54,1,0,1,0,0,0,0,0,0,0,treino,650000.0
4238,0,10,0,3,2,2,115,0,52,0,0,1,0,1,0,0,0,0,0,treino,645000.0
4239,0,25,0,3,0,1,112,0,50,0,0,0,0,0,0,0,0,0,0,treino,300000.0
4240,0,52,0,3,1,1,60,10,54,1,0,1,0,0,0,0,0,0,0,treino,310000.0
4241,0,43,0,3,1,1,80,0,51,0,0,1,0,0,0,0,0,0,0,treino,375000.0
